id	modified	language	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	eventDate	year	month	day	continent	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23476	2015-02-26 05:53:33.442871	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23476	MIG-D003p-23476	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23477	2015-02-26 05:53:33.476707	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23477	MIG-D003p-23477	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23478	2015-02-26 05:53:33.510239	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23478	MIG-D003p-23478	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23485	2015-02-26 05:53:33.54293	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23485	MIG-D003p-23485	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23486	2015-02-26 05:53:33.576432	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23486	MIG-D003p-23486	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23487	2015-02-26 05:53:33.610405	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23487	MIG-D003p-23487	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23488	2015-02-26 05:53:33.642793	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23488	MIG-D003p-23488	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23490	2015-02-26 05:53:33.675686	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23490	MIG-D003p-23490	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23491	2015-02-26 05:53:33.710389	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23491	MIG-D003p-23491	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23492	2015-02-26 05:53:33.742821	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23492	MIG-D003p-23492	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23493	2015-02-26 05:53:33.776143	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23493	MIG-D003p-23493	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23494	2015-02-26 05:53:33.80837	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23494	MIG-D003p-23494	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23495	2015-02-26 05:53:33.841438	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23495	MIG-D003p-23495	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23496	2015-02-26 05:53:33.876081	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23496	MIG-D003p-23496	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23497	2015-02-26 05:53:33.907992	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23497	MIG-D003p-23497	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23498	2015-02-26 05:53:33.943349	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23498	MIG-D003p-23498	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23499	2015-02-26 05:53:33.976483	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23499	MIG-D003p-23499	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23501	2015-02-26 05:53:34.014609	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23501	MIG-D003p-23501	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23502	2015-02-26 05:53:34.042821	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23502	MIG-D003p-23502	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23503	2015-02-26 05:53:34.077136	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23503	MIG-D003p-23503	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T017b-23507	2015-02-26 05:53:34.210402	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T017b-23507	MIG-T017b-23507	Navarro-González I, Pérez-Luque AJ, Zamora-Rodríguez R, Bonet FJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1898	1898	36.96353	-3.42570	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T005a-23522	2015-02-26 05:53:34.707802	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T005a-23522	MIG-T005a-23522	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	2003	2003	36.96734	-3.42495	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23524	2015-02-26 05:53:34.741111	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23524	MIG-P008-23524	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23530	2015-02-26 05:53:34.932728	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23530	MIG-P008-23530	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23466	2015-02-26 05:54:48.848859	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23466	MIG-D003p-23466	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23468	2015-02-26 05:54:48.929857	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23468	MIG-D003p-23468	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23471	2015-02-26 05:54:48.965042	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23471	MIG-D003p-23471	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23479	2015-02-26 05:54:49.030401	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23479	MIG-D003p-23479	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23480	2015-02-26 05:54:49.06499	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23480	MIG-D003p-23480	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23481	2015-02-26 05:54:49.096851	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23481	MIG-D003p-23481	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23482	2015-02-26 05:54:49.129941	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23482	MIG-D003p-23482	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23483	2015-02-26 05:54:49.165002	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23483	MIG-D003p-23483	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23484	2015-02-26 05:54:49.196658	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23484	MIG-D003p-23484	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23489	2015-02-26 05:54:49.22976	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23489	MIG-D003p-23489	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23500	2015-02-26 05:54:49.265171	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003p-23500	MIG-D003p-23500	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1805	1805	36.96841	-3.41336	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23523	2015-02-26 05:54:49.298339	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23523	MIG-P008-23523	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23527	2015-02-26 05:54:49.330779	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23527	MIG-P008-23527	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23535	2015-02-26 05:53:35.032729	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23535	MIG-P008-23535	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23536	2015-02-26 05:53:35.067836	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23536	MIG-P008-23536	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23538	2015-02-26 05:53:35.181452	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23538	MIG-P008-23538	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P008-23540	2015-02-26 05:53:35.207713	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P008-23540	MIG-P008-23540	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1807	1807	36.95713	-3.43337	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P037-23544	2015-02-26 05:53:35.324192	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P037-23544	MIG-P037-23544	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1806	1806	36.96116	-3.42192	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P037-23545	2015-02-26 05:53:35.358353	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P037-23545	MIG-P037-23545	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1806	1806	36.96116	-3.42192	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P037-23546	2015-02-26 05:53:35.393159	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P037-23546	MIG-P037-23546	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1806	1806	36.96116	-3.42192	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P037-23547	2015-02-26 05:53:35.425403	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P037-23547	MIG-P037-23547	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1806	1806	36.96116	-3.42192	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P037-23549	2015-02-26 05:53:35.492648	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P037-23549	MIG-P037-23549	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1806	1806	36.96116	-3.42192	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P037-23551	2015-02-26 05:53:35.650929	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P037-23551	MIG-P037-23551	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1806	1806	36.96116	-3.42192	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P037-23553	2015-02-26 05:53:35.70931	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P037-23553	MIG-P037-23553	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1806	1806	36.96116	-3.42192	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
