id,dbh,h,eventDate,tr,loc,scientificName,sp
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23838,38,1100,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23839,35,1100,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23840,39,1100,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23841,NA,49,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23842,NA,20,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23843,NA,11,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23844,NA,25,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23845,NA,25,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23846,NA,40,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23847,NA,105,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23848,NA,20,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23849,NA,28,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23850,NA,78,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23851,NA,42,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23852,NA,21,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23853,NA,28,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23854,NA,19,2012-09-10,P007,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23855,NA,33,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23856,28,850,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23857,NA,32,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23858,NA,33,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23859,NA,48,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23860,4,200,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23861,3,180,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23862,NA,24,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23863,NA,20,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23864,NA,29,2012-09-10,P007,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23865,NA,40,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23866,4,210,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23867,28,850,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23868,5,235,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25029,NA,46,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25030,38,1300,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25031,23,900,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25032,6,350,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25033,9,470,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25034,31,1400,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25035,6,250,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25036,NA,54,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25037,NA,25,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25038,NA,16,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25039,NA,70,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25040,29,1300,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25041,NA,8,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25042,NA,34,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25043,3,120,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25044,NA,95,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25045,5,135,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25046,3,130,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25047,NA,38,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25048,NA,58,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25049,NA,33,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25050,4,110,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25051,NA,50,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25052,NA,37,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25053,NA,55,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25054,NA,24,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25055,3,140,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25056,3,90,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25057,3,90,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25058,2,80,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25059,2,80,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25060,NA,24,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25061,NA,15,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25062,60,1200,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25063,60,1200,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25064,2,67,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25065,84,1200,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25066,55,1200,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25067,NA,36,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25068,NA,19,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25069,33,1100,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25070,30,1100,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25071,NA,18,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25072,NA,20,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25073,NA,15,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25074,NA,13,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25075,NA,18,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25076,NA,30,2012-09-10,P021,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25077,NA,75,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25078,NA,22,2012-09-10,P021,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P021-25079,NA,24,2012-09-10,P021,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25084,105,1800,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25085,NA,70,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25086,NA,29,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25087,31,1400,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25088,NA,28,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25089,NA,68,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25090,10,500,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25091,17,750,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25092,12,800,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25093,NA,60,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25094,32,1700,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25095,1,43,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25096,48,1100,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25097,40,1200,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25098,46,1150,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25099,38,1100,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25100,NA,150,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P022-25101,35,1100,2012-09-10,P022,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24846,NA,44,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24847,NA,7,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24848,NA,33,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24849,3,140,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24850,NA,80,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24851,NA,25,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24852,24,900,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24853,33,1100,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24854,17,850,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24855,3,55,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24856,3,130,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24857,6,370,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24858,NA,68,2012-09-10,P023,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24859,NA,11,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24860,NA,15,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24861,NA,80,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24862,14,650,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24863,NA,30,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24864,NA,30,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24865,NA,30,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24866,28,750,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24867,5,200,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24868,8,300,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24869,20,950,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24870,NA,50,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24871,NA,8,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24872,NA,11,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24873,13,600,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24874,9,380,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24875,9,380,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24876,NA,55,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24877,NA,23,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24878,4,250,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24879,2,200,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24880,4,300,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24881,4,280,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24882,9,400,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24883,NA,7,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24884,9,450,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24885,5,300,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24886,NA,40,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24887,NA,12,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24888,NA,40,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24889,9,350,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24890,9,400,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24891,10,550,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24892,NA,20,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24893,NA,115,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24894,6,170,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24895,12,700,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24896,14,800,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24897,7,450,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24898,7,450,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24899,7,450,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24900,14,750,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24901,14,750,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24902,14,750,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24903,3,200,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24904,3,200,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24905,22,900,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24906,22,900,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24907,4,200,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24908,4,200,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24909,13,700,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24910,11,600,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24911,11,600,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24912,10,600,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24913,18,800,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24914,3,200,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24915,3,150,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24916,12,600,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24917,7,250,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24918,7,250,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24919,NA,58,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24920,NA,40,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24921,NA,60,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24922,NA,75,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24923,NA,35,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24924,5,160,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24925,50,1100,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24926,NA,35,2012-09-10,P023,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24927,NA,30,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24928,NA,55,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24929,NA,85,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24930,20,800,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24931,NA,55,2012-09-10,P023,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24121,3,33,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24122,NA,20,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24123,NA,30,2012-09-10,P024,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24124,42,1500,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24125,NA,17,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24126,NA,25,2012-09-10,P024,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24127,NA,47,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24128,NA,36,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24129,NA,70,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24130,NA,37,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24131,NA,78,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24132,NA,35,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24133,NA,29,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24134,29,1400,2012-09-10,P024,CA,Quercus pyrenaica Willd.,Qpyr
