"","PROVINCIA","ESTADILLO","NUMORDEN","ESPECIE","FRACCAB","ALTUMED"
"3077",18,1668,3,"101","3","3"
"3078",18,1670,1,"103","15","2"
"3079",18,1670,2,"129","5","1"
"3080",18,1674,1,"103","5","2"
"3081",18,1674,2,"129","5","1"
"3082",18,1677,1,"114","5","4"
"3083",18,1677,2,"103","3","7"
"3084",18,1685,1,"104","60","4"
"3085",18,1685,2,"117","10","12"
"3086",18,1685,3,"129","5","3"
"3087",18,1688,1,"103","40","3"
"3088",18,1689,1,"128","15","4"
"3089",18,1689,2,"103","10","9"
"3090",18,1689,3,"129","10","3"
"3091",18,1689,4,"119","10","7"
"3092",18,1702,1,"103","40","6"
"3093",18,1702,2,"122","10","2"
"3094",18,1703,1,"103","20","12"
"3095",18,1703,2,"119","15","8"
"3096",18,1703,3,"124","10","6"
"3097",18,1703,4,"107","10","11"
"3098",18,1703,5,"101","10","3"
"3099",18,1704,1,"103","40","3"
"3100",18,1704,2,"129","10","2"
"3101",18,1712,1,"103","20","4"
"3102",18,1712,2,"101","10","4"
"3103",18,1712,3,"124","5","3"
"3104",18,1712,4,"128","5","2"
"3105",18,1717,1,"103","10","13"
"3106",18,1717,2,"124","5","4"
"3107",18,1718,1,"103","60","5"
"3108",18,1718,2,"101","20","5"
"3109",18,1722,1,"103","30","6"
"3110",18,1726,1,"103","60","6"
"3111",18,1726,2,"101","15","4"
"3112",18,1731,1,"101","15","7"
"3113",18,1731,2,"103","10","6"
"3114",18,1731,3,"124","5","3"
"3115",18,1731,4,"122","5","4"
"3116",18,1731,5,"129","5","2"
"3117",18,1732,1,"103","20","25"
"3118",18,1732,2,"104","20","5"
"3119",18,1732,3,"114","10","5"
"3120",18,1733,1,"114","20","7"
"3121",18,1733,2,"122","15","5"
"3122",18,1733,3,"101","10","3"
"3123",18,1733,4,"103","5","3"
"3124",18,1736,1,"114","20","7"
"3125",18,1736,2,"107","15","7"
"3126",18,1736,3,"101","10","5"
"3127",18,1736,4,"103","5","5"
"3128",18,1736,5,"122","5","4"
"3129",18,1742,1,"103","30","7"
"3130",18,1742,2,"114","20","6"
"3131",18,1742,3,"101","15","5"
"3132",18,1742,4,"122","5","7"
"3133",18,1745,1,"114","20","4"
"3134",18,1745,2,"103","10","3"
"3135",18,1745,3,"101","5","2"
"3136",18,1745,4,"107","5","4"
"3137",18,1746,1,"111","20","13"
"3138",18,1746,2,"122","20","12"
"3139",18,1746,3,"101","15","9"
"3140",18,1746,4,"114","10","9"
"3141",18,1746,5,"107","10","11"
"3142",18,1747,1,"104","60","18"
"3143",18,1747,2,"111","15","9"
"3144",18,1747,3,"101","10","5"
"3145",18,1747,4,"122","5","19"
"3146",18,1748,1,"111","10","7"
"3147",18,1749,1,"114","10","5"
"3148",18,1749,2,"111","10","9"
"3149",18,1749,3,"122","10","9"
"3150",18,1749,4,"101","5","4"
"3151",18,1749,5,"103","5","4"
"3152",18,1749,6,"107","5","6"
"3153",18,1752,1,"114","20","7"
"3154",18,1752,2,"122","5","6"
"3155",18,1752,3,"103","5","5"
"3156",18,1752,4,"107","5","14"
"3157",18,1753,1,"114","20","5"
"3158",18,1753,2,"103","15","4"
"3159",18,1753,3,"122","10","3"
"3160",18,1753,4,"101","10","4"
"3161",18,1753,5,"129","10","3"
"3162",18,1754,1,"103","30","12"
"3163",18,1754,2,"111","20","11"
"3164",18,1754,3,"101","10","9"
"3165",18,1754,4,"124","10","4"
"3166",18,1754,5,"122","5","8"
"3167",18,1756,1,"103","30","10"
"3168",18,1756,2,"101","15","4"
"3169",18,1758,1,"101","40","4"
"3170",18,1758,2,"103","10","3"
"3171",18,1759,1,"114","60","6"
"3172",18,1759,2,"103","30","8"
"3173",18,1760,1,"129","10","2"
"3174",18,1760,2,"103","10","9"
"3175",18,1761,1,"114","30","9"
"3176",18,1761,2,"103","10","7"
"3177",18,1761,3,"101","10","5"
"3178",18,1761,4,"105","10","8"
"3179",18,1761,5,"122","5","6"
"3180",18,1761,6,"111","5","2"
"3181",18,1762,1,"105","20","5"
"3182",18,1762,2,"111","20","6"
"3183",18,1762,3,"114","20","7"
"3184",18,1762,4,"103","15","6"
"3185",18,1762,5,"101","10","5"
"3186",18,1763,1,"105","40","4"
"3187",18,1763,2,"103","30","5"
"3188",18,1763,3,"114","20","5"
"3189",18,1763,4,"101","5","5"
"3190",18,1764,1,"101","40","12"
"3191",18,1764,2,"115","30","12"
"3192",18,1764,3,"129","5","4"
"3193",18,1766,1,"103","30","12"
"3194",18,1766,2,"105","20","15"
"3195",18,1766,3,"101","15","9"
"3196",18,1766,4,"124","10","5"
"3197",18,1770,1,"111","5","4"
"3198",18,1770,2,"103","5","3"
"3199",18,1771,1,"103","40","9"
"3200",18,1771,2,"101","30","10"
"3201",18,1771,3,"105","20","8"
"3202",18,1772,1,"103","20","7"
"3203",18,1772,2,"101","10","6"
"3204",18,1772,3,"124","5","4"
"3205",18,1773,1,"103","20","8"
"3206",18,1773,2,"101","5","6"
"3207",18,1773,3,"129","5","3"
"3208",18,1776,1,"103","30","8"
"3209",18,1777,1,"104","40","7"
"3210",18,1778,1,"103","30","7"
"3211",18,1778,2,"122","10","21"
"3212",18,1778,3,"101","5","4"
"3213",18,1779,1,"103","30","12"
"3214",18,1779,2,"101","30","10"
"3215",18,1779,3,"129","10","2"
"3216",18,1781,1,"103","10","5"
"3217",18,1781,2,"116","5","6"
"3218",18,1781,3,"129","5","2"
"3219",18,1781,4,"119","5","7"
"3220",18,1782,1,"103","40","5"
"3221",18,1782,2,"129","10","4"
"3222",18,1786,1,"101","25","4"
"3223",18,1786,2,"103","20","4"
"3224",18,1786,3,"129","5","1"
"3225",18,1787,1,"103","20","5"
"3226",18,1787,2,"102","5","5"
"3227",18,1787,3,"101","5","2"
"3228",18,1787,4,"105","5","3"
"3229",18,1787,5,"113","5","3"
"3230",18,1789,1,"122","5","4"
"3231",18,1794,1,"114","25","4"
"3232",18,1794,2,"103","15","9"
"3233",18,1794,3,"105","5","5"
"3234",18,1794,4,"111","5","3"
"3235",18,1794,5,"102","5","3"
"3236",18,1795,1,"103","15","12"
"3237",18,1795,2,"114","10","8"
"3238",18,1795,3,"101","5","6"
"3239",18,1797,1,"104","15","6"
"3240",18,1797,2,"114","15","6"
"3241",18,1797,3,"101","10","6"
"3242",18,1797,4,"129","5","2"
"3243",18,1800,1,"101","15","8"
"3244",18,1800,2,"103","10","6"
"3245",18,1800,3,"122","10","6"
"3246",18,1800,4,"114","5","5"
"3247",18,1800,5,"128","3","2"
"3248",18,1801,1,"114","10","6"
"3249",18,1801,2,"101","10","5"
"3250",18,1801,3,"117","2","2"
"3251",18,1801,4,"104","2","3"
"3252",18,1801,5,"122","2","4"
"3253",18,1805,1,"114","20","8"
"3254",18,1805,2,"105","10","10"
"3255",18,1805,3,"101","5","2"
"3256",18,1805,4,"129","5","1"
"3257",18,1805,5,"103","5","4"
"3258",18,1807,1,"103","40","6"
"3259",18,1807,2,"101","10","10"
"3260",18,1807,3,"105","10","8"
"3261",18,1807,4,"111","5","5"
"3262",18,1807,5,"114","5","8"
"3263",18,1808,1,"101","25","12"
"3264",18,1808,2,"105","25","9"
"3265",18,1808,3,"103","15","9"
"3266",18,1808,4,"111","5","7"
"3267",18,1811,1,"111","10","6"
"3268",18,1811,2,"103","5","5"
"3269",18,1811,3,"114","5","6"
"3270",18,1812,1,"101","10","4"
"3271",18,1812,2,"103","10","4"
"3272",18,1812,3,"105","5","6"
"3273",18,1814,1,"114","20","6"
"3274",18,1814,2,"101","20","4"
"3275",18,1814,3,"103","10","5"
"3276",18,1818,1,"114","20","6"
"3277",18,1818,2,"101","15","5"
"3278",18,1818,3,"117","10","6"
"3279",18,1818,4,"103","10","4"
"3280",18,1818,5,"122","5","2"
"3281",18,1819,1,"104","30","4"
"3282",18,1819,2,"128","5","2"
"3283",18,1819,3,"129","5","2"
"3284",18,1822,1,"124","10","4"
"3285",18,1822,2,"129","5","2"
"3286",18,1823,1,"105","20","10"
"3287",18,1823,2,"103","15","10"
"3288",18,1823,3,"101","10","8"
"3289",18,1824,1,"101","15","3"
"3290",18,1824,2,"103","10","5"
"3291",18,1824,3,"129","5","2"
"3292",18,1825,1,"104","35","3"
"3293",18,1825,2,"103","10","6"
"3294",18,1827,1,"114","20","5"
"3295",18,1827,2,"101","15","4"
"3296",18,1827,3,"103","10","4"
"3297",18,1827,4,"122","5","2"
"3298",18,1828,1,"114","25","7"
"3299",18,1828,2,"103","10","5"
"3300",18,1828,3,"129","5","2"
"3301",18,1831,1,"101","5","4"
"3302",18,1831,2,"103","5","3"
"3303",18,1833,1,"114","15","5"
"3304",18,1833,2,"103","10","3"
"3305",18,1833,3,"129","5","2"
"3306",18,1833,4,"101","5","4"
"3307",18,1835,1,"114","25","8"
"3308",18,1835,2,"101","20","5"
"3309",18,1836,1,"129","10","3"
"3310",18,1836,2,"103","5","4"
"3311",18,1837,1,"101","20","12"
"3312",18,1837,2,"103","5","3"
"3313",18,1838,1,"102","30","10"
"3314",18,1838,2,"101","25","11"
"3315",18,1838,3,"103","10","4"
"3316",18,1838,4,"114","5","10"
"3317",18,1839,1,"101","40","12"
"3318",18,1839,2,"102","25","10"
"3319",18,1839,3,"103","5","4"
"3320",18,1839,4,"105","5","9"
"3321",18,1839,5,"114","5","6"
"3322",18,1840,1,"103","10","3"
"3323",18,1840,2,"114","5","2"
"3324",18,1840,3,"101","5","2"
"3325",18,1841,1,"103","40","5"
"3326",18,1841,2,"101","5","3"
"3327",18,1842,1,"114","15","4"
"3328",18,1842,2,"101","5","5"
"3329",18,1842,3,"103","5","5"
"3330",18,1230,1,"103","60","18"
"3331",18,1506,1,"104","7","2"
"3332",18,1506,2,"114","1","2"
"3333",18,1506,3,"117","1","2"
"3334",18,1508,1,"101","10","4"
"3335",18,1508,2,"114","8","5"
"3336",18,1508,3,"104","6","12"
"3337",18,1508,4,"103","3","4"
"3338",18,1508,5,"129","2","2"
"3339",18,1514,1,"114","20","4"
"3340",18,1514,2,"101","15","3"
"3341",18,1514,3,"122","10","4"
"3342",18,1514,4,"103","10","3"
"3343",18,1514,5,"129","10","3"
"3344",18,1514,6,"124","5","5"
"3345",18,1515,1,"114","5","5"
"3346",18,1515,2,"104","5","3"
"3347",18,1515,3,"101","1","4"
"3348",18,1515,4,"129","1","2"
"3349",18,1516,1,"103","8","5"
"3350",18,1516,2,"114","7","4"
"3351",18,1516,3,"101","2","5"
"3352",18,1520,1,"114","15","4"
"3353",18,1520,2,"124","15","5"
"3354",18,1520,3,"122","10","3"
"3355",18,1520,4,"129","5","2"
"3356",18,1520,5,"101","5","3"
"3357",18,1523,1,"114","7","4"
"3358",18,1523,2,"101","7","3"
"3359",18,1523,3,"103","2","4"
"3360",18,1523,4,"129","1","2"
"3361",18,1523,5,"122","1","6"
"3362",18,1528,1,"114","20","11"
"3363",18,1528,2,"103","3","5"
"3364",18,1528,3,"101","3","4"
"3365",18,1528,4,"129","2","2"
"3366",18,1529,1,"103","17","6"
"3367",18,1529,2,"114","6","7"
"3368",18,1529,3,"101","3","5"
"3369",18,1529,4,"129","1","2"
"3370",18,1531,1,"114","7","7"
"3371",18,1531,2,"104","5","7"
"3372",18,1531,3,"117","3","5"
"3373",18,1531,4,"103","2","5"
"3374",18,1531,5,"128","2","2"
"3375",18,1532,1,"114","7","7"
"3376",18,1532,2,"101","7","6"
"3377",18,1532,3,"129","5","3"
"3378",18,1532,4,"103","5","6"
"3379",18,1532,5,"128","2","2"
"3380",18,1532,6,"122","1","7"
"3381",18,1533,1,"114","40","8"
"3382",18,1533,2,"103","20","8"
"3383",18,1533,3,"101","4","6"
"3384",18,1533,4,"117","1","20"
"3385",18,1536,1,"103","10","20"
"3386",18,1536,2,"119","10","26"
"3387",18,1536,3,"101","2","4"
"3388",18,1536,4,"129","2","2"
"3389",18,1536,5,"122","1","6"
"3390",18,1537,1,"103","50","8"
"3391",18,1537,2,"114","40","12"
"3392",18,1540,1,"114","8","6"
"3393",18,1540,2,"129","4","3"
"3394",18,1540,3,"101","3","3"
"3395",18,1540,4,"103","3","4"
"3396",18,1540,5,"122","1","5"
"3397",18,1540,6,"104","1","9"
"3398",18,1541,1,"114","15","5"
"3399",18,1541,2,"104","5","5"
"3400",18,1541,3,"117","3","4"
"3401",18,1541,4,"122","3","7"
"3402",18,1541,5,"103","3","7"
"3403",18,1545,1,"114","30","7"
"3404",18,1545,2,"101","10","8"
"3405",18,1545,3,"103","10","7"
"3406",18,1545,4,"129","5","1"
"3407",18,1546,1,"114","30","6"
"3408",18,1546,2,"103","15","8"
"3409",18,1546,3,"101","5","7"
"3410",18,1547,1,"114","15","7"
"3411",18,1547,2,"103","10","6"
"3412",18,1547,3,"129","2","2"
"3413",18,1547,4,"122","2","4"
"3414",18,1548,1,"114","20","6"
"3415",18,1548,2,"103","10","7"
"3416",18,1548,3,"129","5","2"
"3417",18,1548,4,"122","5","2"
"3418",18,1548,5,"101","5","5"
"3419",18,1558,1,"114","30","7"
"3420",18,1558,2,"104","30","7"
"3421",18,1558,3,"103","2","5"
"3422",18,1558,4,"101","2","5"
"3423",18,1558,5,"128","2","2"
"3424",18,1559,1,"114","30","5"
"3425",18,1559,2,"104","5","4"
"3426",18,1559,3,"101","3","4"
"3427",18,1559,4,"103","3","7"
"3428",18,1562,1,"114","25","12"
"3429",18,1562,2,"101","20","12"
"3430",18,1562,3,"103","20","10"
"3431",18,1564,1,"104","15","4"
"3432",18,1564,2,"128","10","3"
"3433",18,1564,3,"129","5","2"
"3434",18,1566,1,"114","20","6"
"3435",18,1566,2,"103","10","6"
"3436",18,1566,3,"101","5","5"
"3437",18,1566,4,"117","2","2"
"3438",18,1567,1,"114","15","6"
"3439",18,1567,2,"104","10","6"
"3440",18,1567,3,"101","5","5"
"3441",18,1568,1,"114","15","7"
"3442",18,1568,2,"104","10","5"
"3443",18,1568,3,"101","5","5"
"3444",18,1568,4,"122","2","3"
"3445",18,1569,1,"101","15","6"
"3446",18,1569,2,"103","15","7"
"3447",18,1569,3,"105","10","10"
"3448",18,1569,4,"114","10","6"
"3449",18,1572,1,"114","30","7"
"3450",18,1572,2,"104","30","7"
"3451",18,1572,3,"117","5","7"
"3452",18,1572,4,"122","2","5"
"3453",18,1574,1,"114","25","8"
"3454",18,1574,2,"103","10","6"
"3455",18,1574,3,"117","5","3"
"3456",18,1574,4,"101","5","3"
"3457",18,1576,1,"101","15","6"
"3458",18,1576,2,"103","10","6"
"3459",18,1576,3,"114","10","7"
"3460",18,1549,1,"114","15","8"
"3461",18,1549,2,"103","10","8"
"3462",18,1549,3,"101","10","12"
"3463",18,1549,4,"129","2","2"
"3464",18,510,1,"114","20","10"
"3465",18,510,2,"105","15","10"
"3466",18,510,3,"129","10","2"
"3467",18,510,4,"104","5","4"
"3468",18,882,1,"101","50","10"
"3469",18,882,2,"103","35","12"
"3470",18,882,3,"114","15","12"
"3471",18,1330,1,"101","25","2"
"3472",18,1330,2,"104","10","2"
"3473",18,1330,3,"129","10","2"
"3474",18,1437,1,"114","15","7"
"3475",18,1437,2,"104","15","7"
"3476",18,1437,3,"117","5","5"
"3477",18,1437,4,"116","2","5"
"3478",18,1437,5,"122","2","5"
"3479",18,1439,1,"104","70","10"
"3480",18,1439,2,"101","10","7"
"3481",18,1439,3,"129","3","2"
"3482",18,1441,1,"104","5","5"
"3483",18,1441,2,"128","3","5"
"3484",18,1441,3,"129","2","2"
"3485",18,1443,1,"114","5","10"
"3486",18,1443,2,"101","2","5"
"3487",18,1443,3,"104","2","5"
"3488",18,1485,1,"101","4","4"
"3489",18,1485,2,"103","2","3"
"3490",18,1485,3,"129","1","1"
"3491",18,1617,1,"101","25","10"
"3492",18,1617,2,"103","25","3"
"3493",18,1617,3,"114","10","5"
"3494",18,1617,4,"129","5","2"
"3495",18,1632,1,"102","15","13"
"3496",18,1632,2,"114","5","8"
"3497",18,1632,3,"103","5","6"
"3498",18,1647,1,"101","5","2"
"3499",18,1647,2,"103","5","1"
"3500",18,1647,3,"105","5","1"
"3501",18,1653,1,"103","15","5"
"3502",18,1663,1,"105","15","3"
"3503",18,1663,2,"101","2","3"
"3504",18,1675,1,"103","15","2"
"3505",18,1675,2,"129","10","1"
"3506",18,1675,3,"128","5","2"
"3507",18,1713,1,"103","20","10"
"3508",18,1713,2,"101","15","6"
"3509",18,1713,3,"124","10","3"
"3510",18,1713,4,"129","5","3"
"3511",18,1713,5,"128","5","2"
"3512",18,1713,6,"119","5","11"
"3513",18,1290,1,"103","40","2"
"3514",18,1290,2,"129","10","1"
"3515",18,1298,1,"103","20","16"
"3516",18,1298,2,"129","3","3"
"3517",18,1311,1,"103","5","6"
"3518",18,1311,2,"129","5","1"
"3519",18,1311,3,"104","5","1"
"3520",18,1312,1,"104","10","1"
"3521",18,1312,2,"129","5","1"
"3522",18,1319,1,"103","10","4"
"3523",18,1319,2,"101","5","1"
"3524",18,1319,3,"129","5","1"
"3525",18,1320,1,"104","20","1"
"3526",18,1320,2,"129","15","2"
"3527",18,1320,3,"101","10","2"
"3528",18,1320,4,"116","5","13"
"3529",18,1320,5,"119","5","6"
"3530",18,1323,1,"104","20","5"
"3531",18,1323,2,"101","10","4"
"3532",18,1323,3,"129","5","1"
"3533",18,1327,1,"104","60","2"
"3534",18,1327,2,"116","5","4"
"3535",18,1327,3,"129","5","1"
"3536",18,1327,4,"103","5","4"
"3537",18,1333,1,"104","15","1"
"3538",18,1333,2,"101","10","2"
"3539",18,1333,3,"103","5","5"
"3540",18,1333,4,"116","5","2"
"3541",18,1340,1,"129","15","1"
"3542",18,1340,2,"104","5","4"
"3543",18,1346,1,"104","5","1"
"3544",18,1346,2,"129","5","1"
"3545",18,1346,3,"103","5","10"
"3546",18,1351,1,"103","10","6"
"3547",18,1351,2,"129","5","1"
"3548",18,1368,1,"104","25","19"
"3549",18,1368,2,"103","15","10"
"3550",18,1408,1,"103","15","4"
"3551",18,1408,2,"129","5","1"
"3552",18,1408,3,"116","5","7"
"3553",18,1408,4,"128","5","2"
"3554",18,1413,1,"103","20","25"
"3555",18,1413,2,"104","20","3"
"3556",18,1413,3,"129","5","1"
"3557",18,1421,1,"129","25","1"
"3558",18,1500,1,"114","8","5"
"3559",18,1500,2,"101","7","4"
"3560",18,1500,3,"103","3","4"
"3561",18,1500,4,"105","1","3"
"3562",18,1534,1,"114","20","8"
"3563",18,1534,2,"101","10","6"
"3564",18,1534,3,"103","2","4"
"3565",18,1534,4,"128","1","2"
"3566",18,1534,5,"122","1","10"
"3567",18,886,1,"128","10","3"
"3568",18,886,2,"117","10","5"
"3569",18,886,3,"129","5","2"
"3570",18,915,1,"103","20","10"
"3571",18,915,2,"125","5","6"
"3572",18,915,3,"129","2","2"
"3573",18,956,1,"103","5","3"
"3574",18,956,2,"101","2","3"
"3575",18,956,3,"129","2","3"
"3576",18,956,4,"114","2","10"
"3577",18,967,1,"119","10","10"
"3578",18,967,2,"116","10","7"
"3579",18,967,3,"103","10","4"
"3580",18,967,4,"114","10","4"
"3581",18,993,1,"103","15","3"
"3582",18,993,2,"101","5","1"
"3583",18,993,3,"129","5","1"
"3584",18,1008,1,"125","20","4"
"3585",18,1020,1,"129","5","2"
"3586",18,1028,1,"116","40","8"
"3587",18,1028,2,"129","30","1"
"3588",18,1028,3,"104","5","5"
"3589",18,1028,4,"114","4","9"
"3590",18,1040,1,"103","5","1"
"3591",18,1040,2,"129","5","1"
"3592",18,1085,1,"103","15","15"
"3593",18,1085,2,"129","5","3"
"3594",18,1091,1,"103","50","15"
"3595",18,1091,2,"129","20","2"
"3596",18,1093,1,"129","10","2"
"3597",18,1093,2,"101","2","3"
"3598",18,1093,3,"119","2","15"
"3599",18,1094,1,"129","10","2"
"3600",18,1094,2,"103","5","3"
"3601",18,1097,1,"103","30","15"
"3602",18,1102,1,"103","15","20"
"3603",18,1102,2,"114","10","10"
"3604",18,1102,3,"129","10","3"
"3605",18,1110,1,"103","10","4"
"3606",18,1110,2,"129","10","2"
"3607",18,1110,3,"101","5","10"
"3608",18,1111,1,"129","10","2"
"3609",18,1111,2,"101","2","5"
"3610",18,1120,1,"129","5","2"
"3611",18,1120,2,"103","2","15"
"3612",18,1133,1,"129","5","3"
"3613",18,1131,1,"129","10","3"
"3614",18,1131,2,"119","2","15"
"3615",18,1131,3,"116","2","10"
"3616",18,1136,1,"129","20","2"
"3617",18,1136,2,"104","10","3"
"3618",18,1136,3,"101","10","15"
"3619",18,1137,1,"129","10","2"
"3620",18,1137,2,"104","10","3"
"3621",18,1193,1,"103","15","6"
"3622",18,1207,1,"114","20","11"
"3623",18,1207,2,"103","5","4"
"3624",18,862,1,"129","20","1"
"3625",18,56,1,"104","25","15"
"3626",18,56,2,"103","10","4"
"3627",18,56,3,"129","10","3"
"3628",18,890,1,"104","30","4"
"3629",18,890,2,"129","30","9"
"3630",18,890,3,"103","15","3"
"3631",18,890,4,"116","10","11"
"3632",18,1522,1,"114","5","7"
"3633",18,1522,2,"104","5","7"
"3634",18,1522,3,"117","3","5"
"3635",18,1522,4,"129","5","5"
"3636",18,1522,5,"122","1","5"
"3637",18,7,1,"104","20","10"
"3638",18,7,2,"116","10","8"
"3639",18,7,3,"129","10","3"
"3640",18,7,4,"119","5","8"
"3641",18,13,1,"104","10","10"
"3642",18,13,2,"119","5","15"
"3643",18,45,1,"114","20","7"
"3644",18,45,2,"129","20","2"
"3645",18,45,3,"103","10","4"
"3646",18,65,1,"103","20","3"
"3647",18,65,2,"116","10","9"
"3648",18,65,3,"129","10","2"
"3649",18,69,1,"129","20","3"
"3650",18,69,2,"114","10","4"
"3651",18,69,3,"103","3","4"
"3652",18,69,4,"104","3","3"
"3653",18,89,1,"103","20","5"
"3654",18,89,2,"116","2","5"
"3655",18,89,3,"119","1","5"
"3656",18,89,4,"129","1","1"
"3657",18,94,1,"114","20","10"
"3658",18,94,2,"103","5","10"
"3659",18,94,3,"104","5","4"
"3660",18,94,4,"129","1","2"
"3661",18,94,5,"101","1","5"
"3662",18,115,1,"129","2","1"
"3663",18,162,1,"114","20","10"
"3664",18,162,2,"103","20","10"
"3665",18,181,1,"129","10","3"
"3666",18,181,2,"104","5","3"
"3667",18,181,3,"116","1","5"
"3668",18,184,1,"114","10","10"
"3669",18,184,2,"101","2","5"
"3670",18,184,3,"103","2","5"
"3671",18,195,1,"114","10","10"
"3672",18,195,2,"101","5","3"
"3673",18,203,1,"116","10","10"
"3674",18,203,2,"104","10","3"
"3675",18,203,3,"114","1","2"
"3676",18,232,1,"114","5","4"
"3677",18,232,2,"129","1","1"
"3678",18,248,1,"119","1","2"
"3679",18,248,2,"103","1","2"
"3680",18,316,1,"114","10","4"
"3681",18,316,2,"103","1","4"
"3682",18,346,1,"129","10","2"
"3683",18,346,2,"104","2","3"
"3684",18,346,3,"103","2","2"
"3685",18,119,1,"119","5","2"
"3686",18,119,2,"116","5","10"
"3687",18,457,1,"114","10","10"
"3688",18,457,2,"129","5","2"
"3689",18,457,3,"101","5","5"
"3690",18,457,4,"104","2","3"
"3691",18,460,1,"129","10","2"
"3692",18,460,2,"127","2","2"
"3693",18,502,1,"114","10","8"
"3694",18,502,2,"129","7","2"
"3695",18,502,3,"104","2","4"
"3696",18,502,4,"105","1","3"
"3697",18,509,1,"105","15","15"
"3698",18,509,2,"129","10","2"
"3699",18,509,3,"103","5","10"
"3700",18,509,4,"114","5","10"
"3701",18,515,1,"114","20","10"
"3702",18,515,2,"107","10","2"
"3703",18,515,3,"129","8","2"
"3704",18,515,4,"105","5","10"
"3705",18,515,5,"103","2","5"
"3706",18,515,6,"101","1","4"
"3707",18,516,1,"129","5","2"
"3708",18,516,2,"104","1","3"
"3709",18,532,1,"129","25","2"
"3710",18,532,2,"119","15","19"
"3711",18,551,1,"101","10","8"
"3712",18,562,1,"105","20","16"
"3713",18,562,2,"122","5","3"
"3714",18,583,1,"129","30","2"
"3715",18,601,1,"114","40","12"
"3716",18,601,2,"129","15","2"
"3717",18,602,1,"116","10","19"
"3718",18,602,2,"119","10","16"
"3719",18,602,3,"129","10","2"
"3720",18,602,4,"104","5","5"
"3721",18,668,1,"104","19","3"
"3722",18,668,2,"119","6","12"
"3723",18,668,3,"103","3","4"
"3724",18,668,4,"129","2","3"
"3725",18,669,1,"116","30","19"
"3726",18,669,2,"129","30","3"
"3727",18,669,3,"103","10","4"
"3728",18,684,1,"111","10","10"
"3729",18,684,2,"101","5","10"
"3730",18,684,3,"129","5","2"
"3731",18,712,1,"114","15","10"
"3732",18,712,2,"105","10","10"
"3733",18,712,3,"122","5","10"
"3734",18,712,4,"103","3","5"
"3735",18,712,5,"129","1","2"
"3736",18,712,6,"116","1","3"
"3737",18,717,1,"116","5","10"
"3738",18,717,2,"119","5","5"
"3739",18,721,1,"116","20","4"
"3740",18,721,2,"122","5","2"
"3741",18,721,3,"119","2","3"
"3742",18,733,1,"103","40","15"
"3743",18,733,2,"119","3","10"
"3744",18,733,3,"129","2","2"
"3745",18,736,1,"129","10","2"
"3746",18,736,2,"103","5","10"
"3747",18,752,1,"103","10","3"
"3748",18,753,1,"103","25","25"
"3749",18,753,2,"129","10","2"
"3750",18,756,1,"114","30","10"
"3751",18,756,2,"103","25","10"
"3752",18,756,3,"129","3","2"
"3753",18,769,1,"101","15","7"
"3754",18,769,2,"104","10","6"
"3755",18,769,3,"111","2","10"
"3756",18,769,4,"122","2","5"
"3757",18,769,5,"129","2","2"
"3758",18,784,1,"114","40","10"
"3759",18,784,2,"111","5","7"
"3760",18,784,3,"113","2","7"
"3761",18,784,4,"101","2","7"
"3762",18,784,5,"129","2","2"
"3763",18,841,1,"101","8","6"
"3764",18,841,2,"103","1","5"
"3765",18,856,1,"119","25","15"
"3766",18,856,2,"129","15","2"
"3767",18,856,3,"103","5","4"
"3768",18,861,1,"129","35","3"
"3769",18,861,2,"128","15","3"
"3770",18,870,1,"114","5","3"
"3771",18,870,2,"103","3","2"
"3772",18,1721,1,"103","20","12"
"3773",18,1721,2,"119","10","8"
"3774",18,1721,3,"129","10","3"
"3775",18,1721,4,"124","5","3"
"3776",18,1738,1,"122","10","6"
"3777",18,1738,2,"103","5","4"
"3778",18,1738,3,"114","5","4"
"3779",18,1792,1,"122","15","10"
"3780",18,1792,2,"114","5","5"
"3781",18,1792,3,"104","5","4"
"3782",18,1806,1,"114","25","6"
"3783",18,1815,1,"103","10","5"
"3784",18,1815,2,"101","5","3"
"3785",18,1855,1,"119","5","15"
"3786",18,1440,1,"114","10","4"
"3787",18,1440,2,"104","2","2"
"3788",18,1440,3,"117","2","2"
"3789",18,1440,4,"128","2","2"
"3790",18,1725,1,"103","15","4"
"3791",18,1725,2,"124","10","4"
"3792",18,1725,3,"129","10","2"
"3793",18,1251,1,"103","10","6"
"3794",18,1251,2,"122","5","1"
"3795",18,1251,3,"116","3","4"
"3796",18,1251,4,"119","3","17"
"3797",18,1067,1,"103","20","3"
"3798",18,1067,2,"129","5","1"
"3799",18,1355,1,"103","15","10"
"3800",18,1355,2,"119","10","13"
"3801",18,1355,3,"129","5","1"
"3802",18,1355,4,"128","5","2"
"3803",18,1355,5,"127","5","3"
"3804",18,1034,1,"104","35","3"
"3805",18,1034,2,"129","30","3"
"3806",18,1034,3,"101","5","12"
"3807",18,1092,1,"129","5","2"
"3808",18,1092,2,"103","2","6"
"3809",18,1092,3,"114","1","2"
"3810",18,1109,1,"119","10","30"
"3811",18,1109,2,"103","1","15"
"3812",18,84,1,"129","10","2"
"3813",18,84,2,"103","5","4"
"3814",18,84,3,"104","5","6"
"3815",18,690,1,"114","20","10"
"3816",18,690,2,"129","10","2"
"3817",18,690,3,"101","2","10"
"3818",18,690,4,"125","1","3"
"3819",18,452,1,"103","5","4"
