"","PROVINCIA","ESTADILLO","TIPO","ST","ESPECIE","PAE","FORMA","DN","DS","CRE","HT","VCC","VSC","IAVC","VLE"
"38",18,29,1,6,25,0,2,530.5,462.5,29,16.5,1658.109645,1308.395385,49.978315,0
"39",18,29,2,6,25,0,2,236,195,35,8.5,167.95393,120.82707,12.597354,0
"40",18,29,3,6,25,0,2,427,356,14,13,857.230811,641.306754,15.804703,0
"41",18,29,4,6,25,0,2,359,302,23,14.5,662.781356,496.590827,23.214857,0
"42",18,30,1,11,45,0,3,132,109,0,4,29.343051,20.00831,0,0
"43",18,30,2,12,45,0,4,170.5,153.5,0,4,38.309883,31.051231,0,0
"44",18,31,1,10,43,0,3,171.5,159.5,0,7,65.641151,56.776591,0,0
"45",18,31,2,10,43,0,2,148,129,0,8,56.753674,43.117142,0,0
"46",18,31,3,10,43,0,3,141.5,117.5,0,5,27.341912,18.853489,0,0
"47",18,34,1,6,25,0,2,303.5,267.5,29,10,371.783893,294.192304,18.871405,0
"48",18,34,2,6,25,0,2,197,153,23,9,139.213227,91.810049,8.466497,0
"49",18,34,3,6,25,0,2,266,210,27,10,273.846161,186.130748,14.685262,0
"50",18,34,4,6,25,0,2,266,213,18,10,273.846161,189.506404,10.098116,0
"51",18,37,1,11,45,0,3,135,113,0,4,25.416993,17.807933,0,0
"52",18,37,2,12,45,0,4,167,143,0,4.5,39.127193,28.68916,0,0
"53",18,37,3,11,45,0,3,139,120,0,4.5,31.572635,23.531181,0,0
"54",18,37,4,6,25,0,2,434,374,13,12,842.579363,655.902003,14.228246,0
"55",18,41,1,6,25,0,2,402.5,338.5,29,8.5,511.793082,386.95478,20.014282,0
"56",18,42,1,6,25,0,2,259,219,20,8,209.305913,154.801644,8.731311,0
"57",18,42,3,6,25,0,2,277.5,223.5,15,7.5,223.336853,158.57794,6.66015,0
"58",18,42,4,6,25,0,2,275.5,225.5,17,9,285.422677,206.804578,9.649552,0
"59",18,42,2,7,25,0,3,145.5,125.5,25,5,41.198441,30.879395,3.50111,0
"60",18,43,1,6,25,0,2,431,363,14,11.5,829.196494,628.051053,15.150072,0
"61",18,43,2,7,25,0,3,162.5,118.5,11,5,55.309457,33.552676,2.040199,0
"62",18,43,3,7,25,0,3,134,107,13,5,36.650996,25.039917,1.886314,0
"63",18,43,4,6,25,0,2,260.5,204.5,9,7,214.589482,144.804581,4.162437,0
"64",18,44,1,6,25,0,2,182,148,16,7.5,101.518805,70.945585,4.774376,0
"65",18,44,2,6,25,0,2,236,197,17,7,160.033462,116.557758,6.257019,0
"66",18,44,3,6,25,0,2,279.5,224.5,15,8.5,258.666149,183.032483,7.661185,0
"67",18,44,4,7,25,0,3,168.5,130.5,24,6,60.43778,39.714559,4.377787,0
"68",18,53,1,6,25,0,5,220,170,16,5,92.125444,60.359643,3.634315,0
"69",18,53,2,6,25,0,2,237,188,22,8.5,184.705105,126.307162,9.130944,0
"70",18,53,3,6,25,0,2,313,265,13,9,322.701784,243.657088,7.478044,0
"71",18,53,4,6,25,0,2,270,225,18,6.5,147.480207,107.196262,5.362664,0
"72",18,54,1,6,25,0,2,494,409,27,10,862.84546,639.99856,26.003352,0
"73",18,58,1,11,45,0,5,138.5,115.5,0,5.5,34.595803,24.059569,0,0
"74",18,58,2,11,45,0,5,150.5,129.5,0,4.5,35.71727,26.445074,0,0
"75",18,58,3,11,45,0,5,161.5,137.5,0,5.5,46.680208,33.837099,0,0
"76",18,58,4,11,45,0,5,177.5,152.5,0,6,59.379686,43.830949,0,0
"77",18,59,1,6,25,0,2,622.5,543.5,9,14.5,1819.412543,1438.108457,15.035037,0
"78",18,59,2,6,25,0,2,521,454,17,11,1151.874397,908.4253,21.138091,0
"79",18,59,3,6,25,0,2,1050,967,15,19,6293.427904,5279.330043,51.39556,0
"80",18,59,4,12,45,0,4,306.5,282.5,0,6,176.154067,149.647209,0,0
"81",18,61,1,11,45,0,3,139,126,0,5.5,33.616254,27.622362,0,0
"82",18,61,2,11,45,0,3,138,117,0,3,29.82969,21.441852,0,0
"83",18,61,3,11,45,0,3,133,112,0,4,27.705859,19.647368,0,0
"84",18,61,4,11,45,0,5,171.5,153.5,0,4,42.690009,34.199106,0,0
"85",18,63,1,12,45,0,4,255,232,0,5,94.044202,77.844446,0,0
"86",18,63,2,12,45,0,4,241.5,220.5,0,5,84.086769,70.0988,0,0
"87",18,64,1,12,45,0,4,166.5,147.5,0,4,41.102969,32.257355,0,0
"88",18,67,1,6,25,0,2,456,367,20,10.5,774.083877,554.142793,18.903145,0
"89",18,68,1,6,25,0,2,534,450,16,13,1347.618053,1021.403201,22.76298,0
"90",18,68,2,6,25,0,2,620.5,528.5,18,15.5,2167.768277,1664.235332,35.481064,0
"91",18,68,3,6,25,0,5,398.5,321.5,33,9.5,375.171942,269.401239,16.698065,0
"92",18,68,4,6,25,0,2,569,497,24,14,1727.855087,1366.408953,40.638935,0
"93",18,74,1,11,45,0,5,126.5,107.5,0,3,19.569003,14.132031,0,0
"94",18,74,2,11,45,0,5,179,157,0,4,46.406051,35.69997,0,0
"95",18,74,3,11,45,0,3,126,112,0,4,24.363913,19.250499,0,0
"96",18,81,1,6,25,0,2,457.5,388.5,30,10.5,812.584238,621.598286,29.091585,0
"97",18,81,2,6,25,0,2,452,379,40,8,675.956361,509.230231,31.983749,0
"98",18,81,3,6,25,0,2,295,236,27,8,276.159993,194.416635,13.476719,0
"99",18,81,4,6,25,0,2,296.5,255.5,36,9.5,307.414039,237.012129,19.358798,0
"100",18,86,1,11,45,0,5,149,134,0,3.5,29.759004,24.068856,0,0
"101",18,86,2,11,45,0,5,158.5,138.5,0,5,42.30693,32.303719,0,0
"102",18,86,3,11,45,0,5,159,134,0,4,36.832873,26.160795,0,0
"103",18,91,1,6,25,0,2,256.5,213.5,25,8.5,191.876878,139.269586,9.917097,0
"104",18,91,2,6,25,0,2,299,241,22,8.5,260.555547,185.183116,10.391084,0
"105",18,91,3,6,25,0,2,288,236,16,11.5,364.085643,264.173764,11.143915,0
"106",18,91,4,12,45,0,4,247.5,218.5,0,7,69.870384,54.455984,0,0
"107",18,92,1,11,45,0,5,130,119,0,4.5,26.845507,22.494629,0,0
"108",18,92,4,11,45,0,5,127,113,0,4,23.764488,18.81386,0,0
"109",18,92,2,11,45,0,5,148.5,138.5,0,4.5,34.79755,30.268807,0,0
"110",18,92,3,11,45,0,5,136.5,126.5,0,4.5,29.525057,25.357503,0,0
"111",18,93,1,11,45,0,5,142,130,0,3.5,27.093645,22.707925,0,0
"112",18,93,2,11,45,0,5,136,120,0,4,27.158894,21.144468,0,0
"113",18,93,3,11,45,0,5,159,145,0,4,36.832873,30.632141,0,0
"114",18,93,4,11,45,0,5,132,122,0,3,21.262354,18.162814,0,0
"115",18,98,1,6,25,0,5,198,164,13,3.5,64.870955,46.361495,2.325223,0
"116",18,98,2,6,25,0,5,157.5,124.5,12,3,39.270556,26.489689,1.617869,0
"117",18,98,3,6,25,0,2,291,234,11,6.5,212.330617,150.459595,4.493172,0
"118",18,103,1,12,45,0,4,157.5,141.5,0,5,31.015077,25.033676,0,0
"119",18,103,2,11,45,0,5,161.5,140.5,0,4.5,40.984393,31.018879,0,0
"120",18,103,3,12,45,0,4,156.5,137.5,0,6,26.839868,20.718442,0,0
"121",18,103,4,12,45,0,4,180,158,0,6,38.050559,29.317721,0,0
"122",18,105,1,6,25,0,2,256,184,9,6.5,177.516924,106.493035,3.501957,0
"123",18,105,4,7,25,0,3,126,96,10,4,26.21718,16.864149,1.121845,0
"124",18,105,2,6,25,0,2,267.5,203.5,9,8,225.818231,146.27438,4.269069,0
"125",18,105,3,6,25,0,2,311.5,254.5,8,8,288.061929,208.241843,4.18657,0
"126",18,107,1,12,45,0,4,170.5,149.5,0,4,43.40528,33.371535,0,0
"127",18,107,2,11,45,0,5,85,74,0,2.5,8.007785,6.069291,0,0
"128",18,107,3,12,45,0,4,163.5,139.5,0,3.5,31.514893,22.941866,0,0
"129",18,107,4,6,25,0,5,118,97,10,2.5,20.95279,14.837767,0.952667,0
"130",18,111,1,11,45,0,5,149,132,0,5,37.503143,29.433573,0,0
"131",18,111,2,11,45,0,5,155,136,0,5.5,43.086693,33.170925,0,0
"132",18,111,3,11,45,0,5,154,138,0,5,39.996302,32.117118,0,0
"133",18,111,4,11,45,0,5,143.5,131.5,0,4.5,32.549422,27.333232,0,0
"134",18,117,1,6,25,0,2,597.5,487.5,8,13,1612.785332,1174.646448,12.354065,0
"135",18,121,1,5,24,0,5,454,393,17,10,440.674985,358.068219,8.415679,0
"136",18,121,2,3,24,0,2,317.5,245.5,23,10,319.385698,222.800863,11.488573,0
"137",18,121,3,11,45,0,5,168,150,0,3,34.028694,27.127467,0,0
"138",18,121,4,5,24,0,5,346.5,262.5,25,9,257.841648,176.455826,9.239588,0
"139",18,122,1,3,24,0,2,329,273,21,9,304.455454,234.832269,9.713809,0
"140",18,122,2,4,24,0,3,138,107,14,6.5,42.513185,28.23273,2.09387,0
"141",18,122,3,5,24,0,5,128,105,15,5.5,34.175268,24.3696,1.920422,0
"142",18,122,4,3,24,0,2,433,346,21,9.5,519.953236,382.108991,12.753469,0
"143",18,132,1,6,25,0,2,281,223,8,6.5,200.786334,139.908996,3.226857,0
"144",18,132,2,6,25,0,2,343.5,275.5,22,10.5,476.87245,336.805618,16.698155,0
"145",18,132,3,6,25,0,2,328,255,16,10.5,442.939353,300.529342,11.97705,0
"146",18,132,4,6,25,0,2,306.5,232.5,14,8,259.761343,170.612512,6.595441,0
"147",18,134,1,6,25,0,5,294.5,234.5,15,8.5,200.89823,140.590533,5.66108,0
"148",18,134,2,6,25,0,2,246.5,193.5,13,9,215.27258,145.25629,6.270843,0
"149",18,134,3,6,25,0,2,409.5,327.5,15,10,648.55447,460.55316,13.313115,0
"150",18,134,4,6,25,0,2,461.5,385.5,11,11.5,913.639312,685.108659,12.34384,0
"151",18,135,1,5,24,0,5,537.5,456.5,29,10.5,611.381656,485.405932,16.613386,0
"152",18,135,2,3,24,0,2,780,702,20,12,1913.359505,1627.312259,25.245216,0
"153",18,135,3,5,24,0,5,371.5,297.5,31,7,262.075701,193.141602,10.767115,0
"154",18,135,4,8,26,0,2,629.5,529.5,50,13,1845.373018,1408.60168,68.373657,0
"155",18,143,1,6,25,0,2,357,309,22,9,389.167758,301.598009,13.140584,0
"156",18,143,2,6,25,0,2,450,395,29,10,673.515787,535.661149,23.721761,0
"157",18,143,3,6,25,0,2,268,222,20,9,227.704928,164.314779,9.201572,0
"158",18,143,4,3,24,0,2,241,199,44,9,180.198464,135.675035,14.968344,0
"159",18,151,1,6,25,0,2,295,254,12,8.5,275.566235,212.254969,6.259017,0
"160",18,151,2,6,25,0,2,214.5,183.5,13,8,128.672854,95.53577,4.276878,0
"161",18,151,4,3,24,0,2,455.5,362.5,16,12.5,753.190749,550.572461,13.516873,0
"162",18,151,3,6,25,0,2,462.5,405.5,12,13,1036.006213,822.854743,15.207942,0
"163",18,152,1,6,25,0,2,196.5,158.5,14,5.5,75.042862,51.919802,2.90406,0
"164",18,152,2,7,25,0,3,167,131,14,5.5,56.423405,37.690016,2.539891,0
"165",18,152,3,3,24,0,2,184.5,146.5,22,9,95.118054,65.126857,5.429855,0
"166",18,152,4,6,25,0,2,246.5,194.5,15,6.5,162.849631,110.611001,5.433608,0
"167",18,155,1,5,24,0,5,225.5,166.5,17,6,99.102861,64.382367,3.701402,0
"168",18,155,2,5,24,0,5,294.5,226.5,10,4.5,141.766308,98.188039,2.461567,0
"169",18,155,3,4,24,0,3,153,131,2,5.5,41.603656,31.225002,0.282496,0
"170",18,155,4,4,24,0,3,138.5,123.5,24,5.5,39.649972,31.15785,3.14979,0
"171",18,160,1,11,45,0,5,102.5,84.5,0,3,12.983857,8.824079,0,0
"172",18,160,2,11,45,0,5,93.5,79.5,0,3,10.853625,7.846678,0,0
"173",18,160,3,11,45,0,5,98.5,86.5,0,3,12.014144,9.265153,0,0
"174",18,160,4,11,45,0,5,90.5,76.5,0,3,10.184903,7.277507,0,0
"175",18,165,1,6,25,0,2,440.5,387.5,28,11.5,780.868483,622.587926,27.148777,0
"176",18,165,2,3,24,0,2,451.5,378.5,14,16,884.19192,690.78655,14.051012,0
"177",18,165,3,7,25,0,3,192.5,151.5,9,7,77.827494,52.205961,2.020675,0
"178",18,165,4,6,25,0,2,213,180,12,9,138.231859,101.17844,4.287554,0
"179",18,166,1,6,25,0,2,227.5,201.5,26,7.5,135.088103,105.369666,8.060558,0
"180",18,166,2,6,25,0,2,428,361,14,11.5,722.607766,548.286403,13.29245,0
"181",18,166,3,3,24,0,2,588.5,480.5,15,16.5,1472.256773,1112.514316,19.311914,0
"182",18,168,1,6,25,0,2,235.5,188.5,8,6,122.01736,84.394759,2.328358,0
"183",18,168,2,11,45,0,5,137,119,0,4.5,29.736317,22.435718,0,0
"184",18,168,3,11,45,0,5,132.5,118.5,0,4.5,27.861407,22.284761,0,0
"185",18,170,1,4,24,0,3,232.5,185.5,23,5.5,107.558327,77.515781,5.175876,0
"186",18,170,2,5,24,0,5,151,120,50,4.5,42.234233,28.948243,5.606087,0
"187",18,170,3,3,24,0,2,500,440,24,8.5,688.763507,570.714952,16.726649,0
"188",18,171,1,4,24,0,3,147.5,122.5,11,6.5,44.398592,32.139289,1.64142,0
"189",18,171,4,3,24,0,2,200,167,22,7,95.469601,69.559163,5.064318,0
"190",18,171,2,3,24,0,2,236.5,172.5,17,8,143.426998,91.61148,5.121549,0
"191",18,171,3,5,24,0,5,223,173,12,6,97.120115,64.542444,2.632442,0
"192",18,176,1,11,45,0,5,113,104,0,4.5,20.426081,17.301942,0,0
"193",18,179,1,6,25,0,5,250,210,12,6,126.95441,93.162193,3.380287,0
"194",18,179,2,6,25,0,5,200,150,10,5,76.783851,48.373826,2.1258,0
"195",18,179,3,6,25,0,5,240,195,12,6,117.426082,82.752132,3.251001,0
"196",18,180,1,4,24,0,3,146.5,117.5,15,5,37.683955,26.131027,1.871835,0
"197",18,180,2,5,24,0,5,211.5,171.5,15,5.5,84.934541,59.706341,2.994601,0
"198",18,180,3,4,24,0,3,168,145,18,6,60.824094,46.075852,3.149758,0
"199",18,186,1,6,25,0,2,266,227,15,5.5,149.707323,111.928258,4.647632,0
"200",18,186,2,12,45,0,4,163.5,150.5,0,4.5,35.655927,30.211286,0,0
"201",18,186,3,6,25,0,5,382,319,11,4,240.875175,180.560779,3.914326,0
"202",18,186,4,6,25,0,5,143,111,22,3,32.651466,21.518156,2.52726,0
"203",18,187,1,5,24,0,5,239,207,9,4,92.211469,73.591398,1.77067,0
"204",18,188,1,5,24,0,5,267.5,219.5,9,4,113.103954,84.48951,1.946357,0
"205",18,188,2,3,24,0,2,295,240,9,8,215.905175,160.971811,3.377053,0
"206",18,188,3,5,24,0,5,188,148,10,6,71.268149,48.264784,1.910366,0
"207",18,190,1,4,24,0,3,140,125,20,4,35.426042,27.87832,2.37775,0
"208",18,192,1,3,24,0,2,668,594,21,16,1674.106797,1404.196254,26.963487,0
"209",18,192,2,3,24,0,2,577,524,31,15,1382.480715,1187.892301,37.415071,0
"210",18,192,3,3,24,0,2,478.5,407.5,21,15.5,853.144161,679.62058,19.002716,0
"211",18,194,1,8,26,0,2,432,358,12,10.5,707.473951,525.356039,9.506291,0
"212",18,194,2,8,26,0,2,492.5,388.5,23,12,1070.719443,753.654314,23.87097,0
"213",18,194,3,8,26,0,2,390,294,15,8.5,464.723777,305.334563,8.582151,0
"214",18,194,4,8,26,0,2,353,284,24,8.5,397.169663,281.619553,12.699068,0
"215",18,196,1,11,45,0,5,145.5,136.5,0,4.5,33.439896,29.430947,0,0
"216",18,196,2,11,45,0,5,94.5,88.5,0,4,13.35375,11.711868,0,0
"217",18,196,3,11,45,0,5,105,96,0,3.5,15.039185,12.571531,0,0
"218",18,196,4,11,45,0,5,94.5,85.5,0,3.5,12.246083,10.024571,0,0
"219",18,197,1,3,24,0,2,328.5,258.5,14,9,277.376971,199.771714,6.005339,0
"220",18,199,1,3,24,0,2,367,292,20,9.5,377.685591,275.997493,10.36193,0
"221",18,199,2,5,24,0,5,233,167,15,6,105.158636,65.542133,3.382517,0
"222",18,199,3,5,24,0,5,264,209,16,7,141.087653,100.656814,4.284708,0
"223",18,199,4,3,24,0,2,212,174,13,6.5,100.635643,71.808382,3.090563,0
"224",18,202,1,7,25,0,3,197,159,17,5.5,74.131322,51.327871,3.427281,0
"225",18,202,2,7,25,0,3,128.5,110.5,20,4,26.484028,19.781407,2.070302,0
"226",18,204,1,6,25,0,5,694,648,13,7.5,981.069754,835.038361,10.464246,0
"227",18,204,2,6,25,0,2,332.5,279.5,14,8.5,333.66319,249.774429,7.834469,0
"228",18,204,4,6,25,0,2,421.5,347.5,14,13,816.913157,602.761589,15.252068,0
"229",18,204,3,6,25,0,2,305.5,254.5,15,12,419.784569,310.827464,11.421972,0
"230",18,206,1,11,45,0,5,131,118,0,4,25.245863,20.483853,0,0
"231",18,206,4,11,45,0,5,152.5,134.5,0,4,33.953723,26.411452,0,0
"232",18,206,2,11,45,0,5,173,162,0,4,43.421128,38.074913,0,0
"233",18,206,3,11,45,0,5,165.5,155.5,0,6,51.803273,45.732189,0,0
"234",18,207,1,5,24,0,5,108.5,86.5,16,4,22.031915,15.162094,1.520828,0
"235",18,207,2,5,24,0,5,140.5,124.5,10,3.5,33.200851,25.910082,1.174525,0
"236",18,208,1,4,24,0,3,142,112,14,5,32.410639,22.002813,1.554803,0
"237",18,208,2,4,24,0,3,126,102,20,5,28.909972,20.280746,2.128665,0
"238",18,208,3,4,24,0,3,196.5,160.5,18,5.5,70.962408,50.335081,3.180202,0
"239",18,212,1,5,24,0,5,244,203,23,5.5,110.058092,83.646873,5.064962,0
"240",18,215,1,5,24,0,5,129.5,116.5,16,4.5,31.969646,25.365725,1.884541,0
"241",18,215,2,5,24,0,5,108,95,16,4,21.848207,16.911274,1.514299,0
"242",18,216,1,6,25,0,5,326,286,8,4.5,186.912451,147.123854,2.598321,0
"243",18,217,1,3,24,0,2,265.5,209.5,17,10,238.263603,169.259465,7.624611,0
"244",18,217,2,3,24,0,2,223.5,187.5,11,8,142.50683,104.415434,3.545242,0
"245",18,217,3,3,24,0,2,188.5,159.5,14,7.5,94.785469,70.161093,3.490687,0
"246",18,217,4,5,24,0,5,205,172,8,7,89.197526,65.364589,1.773157,0
"247",18,218,1,12,45,0,4,256.5,232.5,0,5,113.774202,93.479197,0,0
"248",18,218,2,12,45,0,4,219,196,0,4,89.494684,71.683822,0,0
"249",18,218,4,12,45,0,4,253.5,233.5,0,6,119.898567,101.725969,0,0
"250",18,218,3,4,24,0,3,158.5,126.5,44,4,46.723939,32.199281,5.448821,0
"251",18,222,1,6,25,0,2,226.5,183.5,13,7.5,153.054881,107.474136,4.831782,0
"252",18,222,2,7,25,0,3,188.5,158.5,15,4.5,69.148506,50.315038,2.966175,0
"253",18,222,3,7,25,0,3,223,197,9,5,99.911107,76.92616,2.252146,0
"254",18,222,4,7,25,0,3,157.5,117.5,6,5.5,53.152931,33.250324,1.133246,0
"255",18,224,1,3,24,0,2,237.5,182.5,27,9,164.874837,113.08412,9.012766,0
"256",18,224,2,3,24,0,2,387,310,19,11,500.902177,369.285035,12.431708,0
"257",18,224,4,3,24,0,2,266.5,185.5,14,11,229.99655,137.501917,6.091852,0
"258",18,224,3,5,24,0,5,518.5,461.5,39,12.5,618.190865,519.094802,23.039526,0
"259",18,225,1,4,24,0,3,230,166,19,7.5,104.590965,65.828716,4.256684,0
"260",18,225,4,3,24,0,2,246.5,191.5,14,7.5,160.122629,111.437749,4.570324,0
"261",18,225,2,4,24,0,3,163.5,127.5,40,5,48.58705,32.506522,5.135989,0
"262",18,225,3,6,25,0,2,233.5,193.5,7,7,148.645652,107.317268,2.512122,0
"263",18,230,1,3,24,0,2,452,356,23,12,741.8199,534.90079,19.055965,0
"264",18,230,4,11,45,0,5,120,107,0,3,17.656134,14.037853,0,0
"265",18,230,2,3,24,0,2,250,184,30,8,174.475968,112.848443,10.017407,0
"266",18,230,3,6,25,0,2,215,166,13,7.5,132.506616,86.724612,4.394624,0
"267",18,236,1,3,24,0,2,185.5,139.5,15,6,75.131058,47.927071,2.997132,0
"268",18,239,1,6,25,0,5,231.5,198.5,11,4,92.487365,69.532108,2.438808,0
"269",18,239,4,6,25,0,2,357,299,11,6,254.754307,189.863773,4.421811,0
"270",18,239,2,6,25,0,2,234,194,13,6,115.979306,83.778049,3.549889,0
"271",18,239,3,6,25,0,5,226,185,15,5.5,100.936888,71.789692,3.654998,0
"272",18,244,1,5,24,0,5,306,251,9,6,172.352638,129.849165,2.601074,0
"273",18,244,2,5,24,0,5,279.5,215.5,12,5.5,140.787031,97.83647,3.069958,0
"274",18,244,3,5,24,0,5,233,175,11,5,97.092688,64.571029,2.320502,0
"275",18,245,1,11,45,0,5,90,73,0,2.5,8.951966,5.889509,0,0
"276",18,247,1,12,45,0,4,167,149,0,4,39.148168,31.163845,0,0
"277",18,256,1,4,24,0,3,235,154,13,6.5,109.865742,60.140838,3.057813,0
"278",18,256,2,5,24,0,5,188.5,144.5,17,4.5,63.139279,41.311627,2.788899,0
"279",18,256,3,3,24,0,2,477.5,386.5,17,9,612.505375,457.705726,11.137015,0
"280",18,256,4,5,24,0,5,314.5,234.5,16,7,193.772492,128.669656,4.97666,0
"281",18,257,1,5,24,0,5,446.5,359.5,23,7.5,376.97883,279.782127,9.798483,0
"282",18,257,2,6,25,0,5,142.5,128.5,4,3.5,34.596706,27.239355,0.548399,0
"283",18,258,1,5,24,0,5,146,112,10,3.5,35.594298,23.310834,1.214265,0
"284",18,261,1,12,45,0,4,199,176,0,4.5,45.75989,35.793499,0,0
"285",18,263,1,4,24,0,3,126,96,12,4.5,28.23126,18.323585,1.311676,0
"286",18,263,2,4,24,0,3,97.5,75.5,16,4,17.540912,11.629231,1.329479,0
"287",18,266,1,4,24,0,3,129.5,104.5,20,5,32.857823,22.958942,2.362118,0
"288",18,271,1,11,45,0,5,87,80,0,4.5,12.267177,10.372563,0,0
"289",18,271,2,11,45,0,5,87,74,0,4.5,12.267177,8.875025,0,0
"290",18,271,3,11,45,0,5,75.5,64.5,0,4,8.62001,6.291197,0,0
"291",18,274,1,5,24,0,5,260.5,206.5,19,5,118.855684,84.940973,4.302939,0
"292",18,274,2,5,24,0,5,257,182,19,5,115.976627,71.065262,4.252629,0
"293",18,281,1,3,24,0,2,353.5,305.5,11,7.5,254.009428,205.985794,4.050494,0
"294",18,283,1,3,24,0,2,160,128,52,6.5,62.500264,43.200182,8.187029,0
"295",18,284,1,5,24,0,5,302.5,244.5,31,5.5,162.487766,120.13584,8.077627,0
"296",18,284,2,3,24,0,2,260.5,186.5,16,6,138.642287,86.274278,4.264352,0
"297",18,284,3,3,24,0,2,233,186,20,5.5,101.488611,73.192923,4.281098,0
"298",18,284,4,4,24,0,3,202.5,171.5,9,4.5,74.598981,55.277417,1.681986,0
"299",18,285,1,4,24,0,3,85,73,2,4.5,11.641372,8.768248,0.141173,0
"300",18,285,2,4,24,0,3,113,90,20,4.5,21.656426,14.885376,1.751881,0
"301",18,285,3,4,24,0,3,94.5,83.5,2,4.5,15.814775,12.302886,0.17281,0
"302",18,285,4,4,24,0,3,90.5,79.5,2,4.5,13.854578,10.707836,0.157971,0
"303",18,288,1,5,24,0,5,141.5,118.5,14,3.5,33.630463,24.589581,1.61858,0
"304",18,289,1,5,24,0,5,307.5,260.5,25,8,197.221701,154.681614,7.907537,0
"305",18,289,2,5,24,0,5,219.5,181.5,32,4.5,83.208502,59.914243,5.685986,0
"306",18,289,3,5,24,0,5,270,207,19,5.5,132.232416,90.418077,4.627923,0
"307",18,289,4,5,24,0,5,239,206,26,7.5,121.417232,96.343151,6.375779,0
"308",18,290,1,4,24,0,3,130,117,40,4.5,33.030745,26.219805,4.159268,0
"309",18,296,1,3,24,0,2,276,218,23,7.5,202.777361,145.501295,8.320429,0
"310",18,296,2,4,24,0,3,139.5,122.5,38,5.5,41.41239,31.993573,4.760179,0
"311",18,297,1,13,58,0,3,130,119,0,6.5,19.178359,16.070103,0,0
"312",18,297,2,13,58,0,3,91,82,0,6,10.308905,8.370617,0,0
"313",18,297,3,13,58,0,3,81,70,0,5.5,7.881265,5.886023,0,0
"314",18,297,4,13,58,0,3,107.5,96.5,0,6,14.902739,12.008916,0,0
"315",18,300,1,3,24,0,2,259,192,20,7.5,166.087854,108.494672,6.344993,0
"316",18,300,2,5,24,0,5,281,217,2,7.5,162.830378,113.395315,0.604688,0
"317",18,300,3,5,24,0,5,240.5,173.5,2,6.5,115.346195,72.552057,0.500037,0
"318",18,301,1,3,24,0,2,457,344,16,12.5,802.570348,544.449745,14.357024,0
"319",18,301,2,3,24,0,2,440,326,34,10.5,679.595648,451.065272,25.978985,0
"320",18,301,3,11,45,0,5,261,235,0,6.5,132.645424,107.534293,0,0
"321",18,301,4,12,45,0,4,351.5,322.5,0,10.5,147.431691,124.107957,0,0
"322",18,303,1,12,45,0,4,168,133,0,5.5,52.585318,32.957118,0,0
"323",18,303,2,3,24,0,2,564,461,23,13.5,1299.495522,983.341195,26.958991,0
"324",18,303,3,12,45,0,4,340,301,0,5.5,173.31988,135.838706,0,0
"325",18,303,4,12,45,0,4,331.5,297.5,0,6.5,181.137846,145.886825,0,0
"326",18,305,1,4,24,0,3,129,102,24,5.5,33.858237,23.05864,2.85784,0
"327",18,305,2,5,24,0,5,153,124,18,5,45.295216,31.820785,2.554344,0
"328",18,305,3,5,24,0,5,249.5,192.5,17,6.5,123.289856,85.021272,4.185149,0
"329",18,305,4,3,24,0,2,261,229,39,7,156.205509,126.576148,10.908745,0
"330",18,306,1,5,24,0,5,238,181,8,4.5,96.354922,65.174215,1.656621,0
"331",18,306,2,4,24,0,3,156.5,114.5,18,5.5,52.909775,32.523724,2.923087,0
"332",18,306,3,5,24,0,5,237.5,188.5,10,5.5,104.800825,75.016919,2.242563,0
"333",18,306,4,3,24,0,2,201,149,13,6,102.423861,64.090455,3.309089,0
"334",18,307,1,5,24,0,5,199,146,7,5,72.946518,45.01056,1.31091,0
"335",18,307,4,4,24,0,3,190,136,10,5,74.310725,44.325499,1.971798,0
"336",18,307,2,5,24,0,5,218,152,10,5.5,89.725447,51.592149,2.085739,0
"337",18,307,3,5,24,0,5,137,111,4,4.5,35.404808,24.863482,0.5305,0
"338",18,308,1,3,24,0,2,228.5,185.5,12,6.5,123.669072,91.135949,3.274604,0
"339",18,308,2,3,24,0,2,225.5,165.5,15,6.5,110.377679,71.111971,3.662447,0
"340",18,310,1,3,24,0,2,244,205,7,7.5,163.263748,125.596925,2.404631,0
"341",18,310,2,5,24,0,5,315.5,257.5,13,8,206.621311,154.679755,4.329716,0
"342",18,310,3,3,24,0,2,242.5,207.5,25,8.5,202.627169,159.385223,10.128475,0
"343",18,310,4,3,24,0,2,242,200,16,7,150.841398,113.695503,4.976283,0
"344",18,312,1,3,24,0,2,441.5,358.5,49,10,647.851473,486.108134,34.647139,0
"345",18,314,1,3,24,0,2,325.5,249.5,17,9,345.154765,240.002883,9.09097,0
"346",18,314,2,5,24,0,5,129,104,14,4,30.151037,21.043224,1.579816,0
"347",18,314,3,4,24,0,3,177.5,120.5,15,6,67.883661,37.577811,2.822086,0
"348",18,314,4,4,24,0,3,131,110,12,4,31.51989,23.120025,1.412573,0
"349",18,315,1,5,24,0,5,244.5,184.5,16,6,114.755644,76.80585,3.749045,0
"350",18,315,2,4,24,0,3,128,105,16,5.5,32.822707,23.40512,1.955256,0
"351",18,315,3,5,24,0,5,163,120,11,4.5,48.514201,30.07514,1.631912,0
"352",18,315,4,4,24,0,3,166,133,13,4.5,50.767367,35.156914,1.965241,0
