"","PROVINCIA","ESTADILLO","NUMORDEN","TIPO","DIAMCOPA1","DIAMCOPA2","CORTEZA1","CORTEZA2","CRECIMI1","CRECIMI2","DIAMETR4","DIAMFF","ALTURFF","ALTUPV"
"3102",18,993,3,"3","3.7","4.2","24","30","15","14",NA,"8","3.6","2.1"
"3103",18,993,4,"4","2.9","3.4","27","32","16","14",NA,"8","2.3","1.9"
"3104",18,1008,1,"1","6.4","6.7","14","20","8","8","9",NA,NA,NA
"3105",18,1008,2,"2","3.2","4.3","22","23","9","5",NA,NA,NA,NA
"3106",18,1008,3,"3","5.9","5.6","15","16","7","7",NA,"8","3.5","0.9"
"3107",18,1020,1,"1","4.2","5.0","16","22","4","4","11",NA,NA,NA
"3108",18,1020,2,"2","5.4","5.4","25","31","6","6","21",NA,NA,NA
"3109",18,1020,3,"3","2.8","3.0","7","6","5","5",NA,"8","1.4","2.1"
"3110",18,1028,1,"1","4.8","5.3","26","29","8","8","23",NA,NA,NA
"3111",18,1040,1,"1","5.0","5.6","25","22","7","8","17",NA,NA,NA
"3112",18,1040,2,"2","5.7","5.1","15","15","6","6","18",NA,NA,NA
"3113",18,1040,3,"3","4.1","3.5","15","16","6","8","15",NA,NA,NA
"3114",18,1040,4,"4","4.6","5.5","15","12","8","9","24",NA,NA,NA
"3115",18,1085,1,"1","2.2","3.0","9","7","1","1",NA,"8","1.4","0.1"
"3116",18,1085,2,"2","1.6","2.2","12","10","19","19",NA,"8","1.4","0.1"
"3117",18,1085,3,"3","2.7","3.1","15","10","14","14",NA,"8","2.3","1.6"
"3118",18,1085,4,"4","2.3","2.9","10","8","14","14",NA,"8","1.6","0.1"
"3119",18,1091,1,"1","1.7","2.0","9","9","1","1",NA,"8","1.4","0.1"
"3120",18,1091,2,"2","3.0","2.9","17","15","14","14",NA,"8","2.3","0.1"
"3121",18,1093,1,"1","2.8","3.0","13","12","10","10",NA,"8","2.3","0.2"
"3122",18,1093,2,"2","2.7","3.3","10","11","27","27",NA,"8","2.8","0.3"
"3123",18,1093,3,"3","2.6","3.5","21","15","10","10",NA,"8","2.8","0.3"
"3124",18,1094,1,"1","1.8","2.0","6","9","1","1",NA,NA,NA,NA
"3125",18,1094,2,"2","1.8","1.6","6","10","1","1",NA,NA,NA,NA
"3126",18,1097,1,"1","7.9","5.3","13","23",NA,NA,NA,"30","1.8",NA
"3127",18,1097,2,"2","5.6","5.6","14","21",NA,NA,NA,"29","1.9",NA
"3128",18,1102,1,"1","2.5","2.6","5","5","1","1",NA,"8","1.4","0.1"
"3129",18,1102,2,"2","2.8","3.3","8","9","25","25",NA,"8","3.4","1.5"
"3130",18,1110,1,"1","4.8","4.7","24","22","8","10","9",NA,NA,NA
"3131",18,1110,2,"2","6.0","5.0","30","29","8","15","16",NA,NA,NA
"3132",18,1110,3,"3","7.3","6.8","32","30","3","10",NA,NA,NA,NA
"3133",18,1110,4,"4","6.0","7.3","24","34","5","3",NA,NA,NA,NA
"3134",18,1111,1,"1","1.6","1.7","9","10",NA,NA,NA,"8","1.4","1.2"
"3135",18,1111,2,"2","1.7","1.8","11","9",NA,NA,NA,"8","1.8","1.6"
"3136",18,1111,3,"3","2.1","1.8","10","7",NA,NA,NA,"8","1.4","1.3"
"3137",18,1120,1,"1","3.5","3.1","16","14","33","33",NA,"8","1.6","1.0"
"3138",18,1120,2,"2","2.6","2.7","12","13","19","19",NA,"8","3.3","1.7"
"3139",18,1120,3,"3","5.8","5.7","35","33","31","31","16",NA,NA,NA
"3140",18,1120,4,"4","3.4","3.0","20","25","22","17",NA,"8","3.4","1.5"
"3141",18,1133,1,"1","2.2","2.0","7","8","18","18",NA,"8","1.5","1.3"
"3142",18,1133,2,"2","1.8","1.8","8","8","1","1",NA,"8","1.4","0.1"
"3143",18,1133,3,"3","1.9","2.1","10","11","1","1",NA,"8","1.7","1.4"
"3144",18,1133,4,"4","2.5","2.3","8","6","19","19",NA,"8","1.5","1.4"
"3145",18,1131,1,"1","2.4","2.3","6","5","1","1",NA,"8","1.4","0.1"
"3146",18,1131,2,"2","2.0","2.2","5","5","1","1",NA,"8","1.4","1.3"
"3147",18,1136,1,"1","2.6","2.9","15","18","23","23","9",NA,NA,NA
"3148",18,1136,2,"2","2.0","2.0","7","8","17","17",NA,"8","1.9","1.4"
"3149",18,1136,3,"3","2.6","1.9","6","6","1","1",NA,"8","1.4","0.8"
"3150",18,1136,4,"4","2.5","2.2","5","6","1","1",NA,"8","1.4","1.0"
"3151",18,1137,1,"1","2.3","1.9","4","4","1","1",NA,"8","1.4","0.1"
"3152",18,1137,2,"2","2.3","2.5","3","3","1","1",NA,"8","1.5","1.4"
"3153",18,1137,3,"3","2.2","2.3","5","5","1","1",NA,"8","1.4","0.1"
"3154",18,1137,4,"4","3.2","3.0","5","6","18","18",NA,"8","1.9","0.1"
"3155",18,1193,1,"1","4.4","2.7","16","17","6","7","14",NA,NA,NA
"3156",18,1193,2,"2","7.3","5.6","20","18","6","6","21",NA,NA,NA
"3157",18,1193,3,"3","2.9","4.2","14","15","6","4","11",NA,NA,NA
"3158",18,1193,4,"4","3.5","3.0","9","10","7","7","9",NA,NA,NA
"3159",18,1207,1,"1","4.2","3.7","10","12","4","4","8",NA,NA,NA
"3160",18,1207,2,"2","2.3","2.5","17","19","7","7","12",NA,NA,NA
"3161",18,1207,3,"3","4.1","3.9","29","29","5","7","12",NA,NA,NA
"3162",18,1207,4,"4","5.9","6.1","17","24","9","9","15",NA,NA,NA
"3163",18,862,1,"1","1.8","2.0","13","17","13","12",NA,NA,NA,NA
"3164",18,862,2,"2","4.3","3.9","24","30","13","16",NA,NA,NA,NA
"3165",18,862,3,"3","4.0","3.9","28","31","20","19",NA,"8","3.5","1.4"
"3166",18,862,4,"4","2.6","2.7","20","21","14","16",NA,"8","3.0","1.5"
"3167",18,56,1,"1","4.9","4.7","29","29","7","10","17",NA,NA,NA
"3168",18,56,2,"2","3.5","4.1","20","21","6","7","12",NA,NA,NA
"3169",18,56,3,"3","6.1","5.1","27","24","5","6","20",NA,NA,NA
"3170",18,56,4,"4","4.5","4.4","26","29","7","6","11",NA,NA,NA
"3171",18,890,1,"1","6.2","4.8","13","15",NA,NA,NA,"22","2.0",NA
"3172",18,890,2,"2","5.8","6.6","60","55","4","7","40",NA,NA,NA
"3173",18,890,3,"3","5.0","3.9","18","16",NA,NA,NA,"21","2.1",NA
"3174",18,890,4,"4","5.2","4.7","16","16",NA,NA,NA,NA,NA,NA
"3175",18,1522,1,"1","6.6","7.1","15","20","4","6","20",NA,NA,NA
"3176",18,1522,2,"2","2.7","2.4","19","11","10","10",NA,"8","2.1","1.5"
"3177",18,1522,3,"3","2.3","2.5","20","19","12","12",NA,"8","2.4","1.8"
"3178",18,1522,4,"4","5.1","5.2","27","28","8","7","17",NA,NA,NA
"3179",18,7,1,"1","2.7","3.2","11","15",NA,NA,NA,"8","1.9","0.7"
"3180",18,7,2,"2","6.9","6.2","17","16",NA,NA,"9",NA,NA,NA
"3181",18,7,3,"3","2.6","2.9","8","6",NA,NA,NA,"20","1.4",NA
"3182",18,7,4,"4","5.5","6.1","12","15",NA,NA,NA,"33","2.0",NA
"3183",18,13,1,"1","5.1","4.1","11","14",NA,NA,NA,"23","1.5",NA
"3184",18,13,2,"2","3.8","4.0","21","30","6","7","22",NA,NA,NA
"3185",18,13,3,"3","3.3","4.0","10","12",NA,NA,NA,"16","1.6",NA
"3186",18,13,4,"4","4.6","4.7","26","27","12","7","20",NA,NA,NA
"3187",18,45,1,"1","4.8","4.8","29","25","13","9","16",NA,NA,NA
"3188",18,45,2,"2","3.8","3.9","13","20","6","7",NA,"8","3.2","0.3"
"3189",18,65,1,"1","6.6","6.6","14","17",NA,NA,NA,"28","2.0",NA
"3190",18,65,2,"2","3.9","3.9","7","9",NA,NA,NA,"8","1.4","0.1"
"3191",18,65,3,"3","5.3","5.5","13","16",NA,NA,NA,"25","1.8",NA
"3192",18,65,4,"4","8.3","8.3","20","19",NA,NA,NA,"43","1.8",NA
"3193",18,69,1,"1","3.8","4.0","9","9",NA,NA,NA,"8","3.1","0.9"
"3194",18,69,2,"2","3.4","3.9","9","10",NA,NA,NA,"18","1.8",NA
"3195",18,69,3,"3","4.4","3.7","8","3",NA,NA,NA,"8","2.5","1.9"
"3196",18,89,1,"1","5.2","4.8","20","17","13","11","17",NA,NA,NA
"3197",18,89,2,"2","6.4","5.8","20","23","8","11","27",NA,NA,NA
"3198",18,89,3,"3","3.6","4.1","19","23","12","14","15",NA,NA,NA
"3199",18,89,4,"4","5.2","5.3","19","19","9","9","18",NA,NA,NA
"3200",18,94,1,"1","2.7","3.5","14","15","3","5","11",NA,NA,NA
"3201",18,94,2,"2","4.1","5.6","42","40","8","10","14",NA,NA,NA
"3202",18,94,3,"3","5.4","5.3","28","27","6","6","19",NA,NA,NA
"3203",18,94,4,"4","3.1","2.6","15","17","6","5","15",NA,NA,NA
"3204",18,115,1,"1","4.9","5.3","25","26","27","32","18",NA,NA,NA
"3205",18,115,2,"2","3.3","3.7","15","15","22","16",NA,"8","2.7","0.4"
"3206",18,115,3,"3","8.3","9.5","43","30","10","29","35",NA,NA,NA
"3207",18,115,4,"4","5.0","4.5","7","8",NA,NA,NA,"26","1.6",NA
"3208",18,162,1,"1","1.6","1.2","10","10","3","3","9",NA,NA,NA
"3209",18,162,2,"2","4.2","2.7","16","17","7","6","19",NA,NA,NA
"3210",18,162,3,"3","1.6","1.2","10","8","4","4","8",NA,NA,NA
"3211",18,162,4,"4","3.7","5.0","25","17","7","9","25",NA,NA,NA
"3212",18,181,1,"1","3.9","4.0","11","11","7","7",NA,"8","2.2","1.5"
"3213",18,181,2,"2","3.2","3.3","17","14","8","8",NA,"8","1.6","1.0"
"3214",18,181,3,"3","3.6","4.7","18","18","14","8",NA,"8","3.4","1.4"
"3215",18,181,4,"4","5.7","4.8","30","27","13","13","14",NA,NA,NA
"3216",18,184,1,"1","4.8","5.2","20","28","12","11",NA,NA,NA,NA
"3217",18,184,2,"2","5.1","6.3","22","25","7","7",NA,NA,NA,NA
"3218",18,184,3,"3","3.0","3.0","18","12","8","10",NA,NA,NA,NA
"3219",18,184,4,"4","3.5","4.0","20","21","9","9",NA,NA,NA,NA
"3220",18,195,1,"1","6.6","6.5","24","28","4","5","23",NA,NA,NA
"3221",18,195,2,"2","5.7","6.2","32","31","5","6","20",NA,NA,NA
"3222",18,195,3,"3","2.1","2.2","5","4",NA,NA,NA,NA,NA,NA
"3223",18,195,4,"4","6.1","6.0","17","16","2","3","15",NA,NA,NA
"3224",18,203,1,"1","5.3","5.4","24","28","8","10","12",NA,NA,NA
"3225",18,203,2,"2","3.2","4.6","18","20","9","9",NA,"8","3.7","2.0"
"3226",18,203,3,"3","4.1","3.9","26","25","1","1","8",NA,NA,NA
"3227",18,203,4,"4","4.9","6.0","24","30","8","8","19",NA,NA,NA
"3228",18,232,1,"1","4.9","5.6","32","33","8","7",NA,NA,NA,NA
"3229",18,232,2,"2","3.0","3.2","8","5",NA,NA,NA,NA,NA,NA
"3230",18,248,1,"1","4.5","4.0","24","25","7","4","13",NA,NA,NA
"3231",18,316,1,"1","6.7","7.6","18","25","8","6","19",NA,NA,NA
"3232",18,316,2,"2","8.3","9.6","25","28","12","15","22",NA,NA,NA
"3233",18,316,3,"3","3.7","3.0","11","6","10","10","9",NA,NA,NA
"3234",18,119,1,"1","4.4","3.0","4","5",NA,NA,NA,"24","1.6",NA
"3235",18,119,2,"2","5.7","5.3","12","9",NA,NA,NA,"29","1.4",NA
"3236",18,119,3,"3","5.3","4.6","8","11",NA,NA,NA,"28","1.4",NA
"3237",18,119,4,"4","4.0","4.2","9","5",NA,NA,NA,"35","1.5",NA
"3238",18,457,1,"1","3.1","3.0","28","26","8","7","10",NA,NA,NA
"3239",18,457,2,"2","3.2","3.5","22","20","8","7",NA,NA,NA,NA
"3240",18,457,3,"3","2.3","2.3","15","15","6","6",NA,"8","2.3","2.2"
"3241",18,457,4,"4","3.3","3.5","22","20","6","5",NA,NA,NA,NA
"3242",18,460,1,"1","2.9","4.5","12","11",NA,NA,NA,NA,NA,NA
"3243",18,460,2,"2","3.1","2.7","10","10",NA,NA,NA,NA,NA,NA
"3244",18,460,3,"3","3.4","2.6","14","12",NA,NA,NA,NA,NA,NA
"3245",18,460,4,"4","3.1","3.3","14","12",NA,NA,NA,NA,NA,NA
"3246",18,502,1,"1","2.9","3.6","29","27","7","7",NA,NA,NA,NA
"3247",18,502,2,"2","4.1","4.7","18","19","18","11",NA,NA,NA,NA
"3248",18,502,3,"3","3.3","3.7","19","20","6","5",NA,NA,NA,NA
"3249",18,502,4,"4","2.9","3.1","18","14","6","9",NA,NA,NA,NA
"3250",18,509,1,"1","4.8","4.5","41","43","8","6",NA,NA,NA,NA
"3251",18,509,2,"2","5.6","5.9","26","42","7","4",NA,NA,NA,NA
"3252",18,509,3,"3","3.8","3.5","10","25","7","8",NA,NA,NA,NA
"3253",18,509,4,"4","4.5","4.7","13","15",NA,NA,NA,NA,NA,NA
"3254",18,515,1,"1","3.8","3.1","11","12","8","8",NA,NA,NA,NA
"3255",18,515,2,"2","4.6","5.1","28","34","5","9",NA,NA,NA,NA
"3256",18,515,3,"3","5.1","4.7","18","16","11","8",NA,NA,NA,NA
"3257",18,515,4,"4","4.3","4.3","22","28","5","8",NA,NA,NA,NA
"3258",18,516,1,"1","3.2","2.9","16","18","7","7",NA,NA,NA,NA
"3259",18,516,2,"2","2.5","3.6","13","8",NA,NA,NA,NA,NA,NA
"3260",18,516,3,"3","3.0","1.9","15","17","6","6","8",NA,NA,NA
"3261",18,516,4,"4","4.4","3.2","15","17","7","7",NA,"8","2.6","1.1"
"3262",18,532,1,"1","3.3","2.6","7","8",NA,NA,NA,NA,NA,NA
"3263",18,532,2,"2","2.8","2.5","9","6",NA,NA,NA,NA,NA,NA
"3264",18,532,3,"3","4.8","5.1","12","13","5","6","9",NA,NA,NA
"3265",18,532,4,"4","3.0","2.7","14","14",NA,NA,NA,"17","1.4",NA
"3266",18,551,1,"1","5.4","4.7","12","8",NA,NA,NA,"17","1.6",NA
"3267",18,562,1,"1","3.1","3.3","10","8",NA,NA,NA,NA,NA,NA
"3268",18,562,2,"2","3.5","2.6","8","8",NA,NA,NA,NA,NA,NA
"3269",18,562,3,"3","2.6","1.8","6","5",NA,NA,NA,NA,NA,NA
"3270",18,562,4,"4","2.2","1.8","6","6",NA,NA,NA,NA,NA,NA
"3271",18,602,1,"1","1.9","2.3","5","5",NA,NA,NA,NA,NA,NA
"3272",18,602,2,"2","2.3","3.0","11","12",NA,NA,NA,NA,NA,NA
"3273",18,602,3,"3","2.3","2.8","10","10",NA,NA,NA,NA,NA,NA
"3274",18,668,1,"1","3.5","3.4","16","16","7","5","9",NA,NA,NA
"3275",18,668,2,"2","4.5","3.7","30","30","4","5",NA,"8","3.5","0.1"
"3276",18,668,3,"3","4.6","4.8","19","23","5","5",NA,NA,NA,NA
"3277",18,668,4,"4","5.4","4.1","29","25","5","7","15",NA,NA,NA
"3278",18,669,1,"1","4.7","4.8","35","31","8","8","9",NA,NA,NA
"3279",18,669,2,"2","2.3","2.4","10","10","6","6",NA,"8","1.4","0.1"
"3280",18,684,1,"1","2.4","3.6","7","7",NA,NA,NA,NA,NA,NA
"3281",18,684,2,"2","6.1","6.6","20","16","13","11",NA,NA,NA,NA
"3282",18,684,3,"3","5.0","5.2","20","18","7","5","24",NA,NA,NA
"3283",18,684,4,"4","6.5","5.6","30","24","9","9","20",NA,NA,NA
"3284",18,712,1,"1","3.2","3.7","10","15","10","10",NA,NA,NA,NA
"3285",18,712,2,"2","3.3","2.9","8","19","6","6",NA,NA,NA,NA
"3286",18,712,3,"3","3.7","4.9","21","19","5","7",NA,"8","3.0","0.4"
"3287",18,712,4,"4","4.5","4.0","19","24","7","7",NA,"8","3.6","0.3"
"3288",18,717,1,"1","2.9","2.6","8","8","15","15","9",NA,NA,NA
"3289",18,717,2,"2","2.7","3.5","11","12","15","15",NA,"8","3.2","0.1"
"3290",18,717,3,"3","2.8","3.1","6","9","20","20",NA,"8","2.7","0.1"
"3291",18,717,4,"4","2.3","3.8","8","10","15","15",NA,"8","3.3","0.6"
"3292",18,721,1,"1","4.2","3.2","7","9","19","19",NA,"8","2.6","0.1"
"3293",18,721,2,"2","6.2","5.5","12","15","14","18",NA,NA,NA,NA
"3294",18,733,1,"1","2.0","2.0","13","13","17","17",NA,"8","3.1","0.1"
"3295",18,733,2,"2","1.8","2.8","18","14","20","20",NA,NA,NA,NA
"3296",18,733,3,"3","3.8","4.0","22","20","18","15",NA,"8","1.4","0.1"
"3297",18,733,4,"4","3.3","3.5","9","12","24","24",NA,"8","3.2","0.1"
"3298",18,736,1,"1","2.9","2.5","7","6","19","19",NA,"8","1.6","0.1"
"3299",18,736,2,"2","2.0","2.0","9","9","24","24",NA,"8","1.5","0.1"
"3300",18,752,1,"1","1.9","1.5","10","12",NA,NA,"14",NA,NA,NA
"3301",18,752,2,"2","2.7","2.4","14","21",NA,NA,"26",NA,NA,NA
"3302",18,752,3,"3","2.8","3.3","11","12",NA,NA,"15",NA,NA,NA
"3303",18,752,4,"4","2.2","2.4","14","15",NA,NA,"15",NA,NA,NA
"3304",18,756,1,"1","3.1","3.4","11","7","10","10",NA,"8","2.6","0.1"
"3305",18,756,2,"2","2.3","2.1","7","8","14","14",NA,"8","2.0","0.4"
"3306",18,756,3,"3","3.8","3.7","12","10","8","7",NA,"8","3.6","0.1"
"3307",18,756,4,"4","1.8","2.2","7","8","11","11",NA,"8","1.4","0.1"
"3308",18,769,1,"1","7.1","4.0","14","16",NA,NA,NA,"17","1.7",NA
"3309",18,769,2,"2","5.0","6.6","16","16",NA,NA,NA,"33","1.6",NA
"3310",18,769,3,"3","3.1","2.3","12","5",NA,NA,NA,NA,NA,NA
"3311",18,769,4,"4","3.3","3.1","9","11",NA,NA,NA,NA,NA,NA
"3312",18,784,1,"1","4.0","4.1","8","5",NA,NA,NA,NA,NA,NA
"3313",18,784,2,"2","11.6","11.0","37","36","13","22","30",NA,NA,NA
"3314",18,784,3,"3","2.9","3.1","3","5",NA,NA,NA,NA,NA,NA
"3315",18,784,4,"4","3.1","3.5","10","10",NA,NA,NA,NA,NA,NA
"3316",18,841,1,"1","3.6","3.5","10","8",NA,NA,NA,NA,NA,NA
"3317",18,841,2,"2","4.8","4.6","14","19","11","11",NA,NA,NA,NA
"3318",18,841,3,"3","7.5","7.0","11","14",NA,NA,NA,"31","1.4",NA
"3319",18,841,4,"4","3.8","4.7","13","14",NA,NA,NA,"16","1.4",NA
"3320",18,856,1,"1","3.3","3.1","18","20","13","14",NA,"8","2.7","2.0"
"3321",18,856,2,"2","2.8","2.4","11","6","14","13","8",NA,NA,NA
"3322",18,856,3,"3","2.8","2.3","18","20","20","14",NA,"8","2.2","1.7"
"3323",18,856,4,"4","3.1","3.3","13","15","13","13","13",NA,NA,NA
"3324",18,861,1,"1","4.2","2.9","14","14","18","18",NA,"8","3.1","0.1"
"3325",18,861,2,"2","2.8","2.8","14","13","18","18",NA,"8","2.8","0.8"
"3326",18,861,3,"3","6.0","4.7","22","21","18","22","13",NA,NA,NA
"3327",18,861,4,"4","2.7","3.0","15","15","20","20",NA,"8","3.0","0.1"
"3328",18,870,1,"1","2.6","3.4","6","3","5","5",NA,"8","2.7","2.0"
"3329",18,870,2,"2","3.8","2.8","5","6","5","5",NA,"8","2.8","2.6"
"3330",18,870,3,"3","3.0","3.1","5","5","6","6",NA,"8","2.5","2.0"
"3331",18,870,4,"4","1.8","2.7","3","4","5","5",NA,"8","1.4","1.5"
"3332",18,1721,1,"1","10.6","10.7","16","13","1","1",NA,"50","1.5",NA
"3333",18,1721,2,"2","4.7","4.6","5","10","2","3","11",NA,NA,NA
"3334",18,1721,3,"3","10.1","6.7","18","17","3","4","18",NA,NA,NA
"3335",18,1721,4,"4","4.6","4.4","14","10","4","6",NA,NA,NA,NA
"3336",18,1738,1,"1","3.7","4.0","15","17","3","3",NA,NA,NA,NA
"3337",18,1738,2,"2","3.5","3.7","10","10","3","3",NA,NA,NA,NA
"3338",18,1738,3,"3","2.7","3.9","19","15","3","3",NA,NA,NA,NA
"3339",18,1738,4,"4","5.3","4.7","14","11","5","6",NA,NA,NA,NA
"3340",18,1792,1,"1","3.2","2.7","11","9","3","3",NA,"8","3.8","2.6"
"3341",18,1792,2,"2","3.1","4.4","13","15","4","4","14",NA,NA,NA
"3342",18,1792,3,"3","3.5","3.3","7","6","6","6","9",NA,NA,NA
"3343",18,1792,4,"4","4.2","3.2","10","6","4","4","10",NA,NA,NA
"3344",18,1806,1,"1","3.6","3.5","10","7","19","19",NA,NA,NA,NA
"3345",18,1806,2,"2","3.2","2.7","4","6","16","16",NA,"8","1.4","0.2"
"3346",18,1855,1,"1","1.7","2.7","9","10",NA,NA,"11",NA,NA,NA
"3347",18,1855,2,"2","2.8","3.5","10","5",NA,NA,"16",NA,NA,NA
"3348",18,1855,3,"3","2.0","1.9","8","10",NA,NA,"12",NA,NA,NA
"3349",18,1855,4,"4","3.8","6.6","12","8",NA,NA,"20",NA,NA,NA
"3350",18,1440,1,"1","6.7","6.0","21","31","12","10","32",NA,NA,NA
"3351",18,1440,2,"2","2.8","2.8","17","17","7","11",NA,"8","3.4","2.4"
"3352",18,1853,1,"1","2.4","2.4","3","4",NA,NA,"14",NA,NA,NA
"3353",18,1853,2,"2","2.4","2.7","4","4",NA,NA,"14",NA,NA,NA
"3354",18,1853,3,"3","3.4","3.2","4","4",NA,NA,"15",NA,NA,NA
"3355",18,1853,4,"4","2.6","3.1","4","4",NA,NA,"14",NA,NA,NA
"3356",18,1850,1,"1","3.8","3.4","5","5",NA,NA,"20",NA,NA,NA
"3357",18,1850,2,"2","5.3","6.6","6","5",NA,NA,"21",NA,NA,NA
"3358",18,1850,3,"3","3.6","3.3","3","3",NA,NA,"20",NA,NA,NA
"3359",18,1850,4,"4","2.7","6.3","5","5",NA,NA,"22",NA,NA,NA
"3360",18,1067,1,"1","5.1","4.9","28","30","6","6","8",NA,NA,NA
"3361",18,1067,2,"2","4.2","3.3","12","12","6","6",NA,"8","2.3","2.0"
"3362",18,1067,3,"3","3.8","3.2","13","14","4","4",NA,"8","3.0","1.6"
"3363",18,1067,4,"4","3.5","3.3","13","12","10","10",NA,"8","3.1","2.2"
"3364",18,1034,1,"1","9.4","9.6","49","50","10","7","40",NA,NA,NA
"3365",18,1092,1,"1","4.3","2.7","13","15","11","10","8",NA,NA,NA
"3366",18,1092,2,"2","4.6","4.9","23","24","12","11","17",NA,NA,NA
"3367",18,1092,3,"3","4.5","2.6","13","16","9","13","8",NA,NA,NA
"3368",18,1092,4,"4","4.6","4.5","14","9",NA,NA,NA,"16","1.4",NA
"3369",18,1109,1,"1","6.0","9.4","15","20",NA,NA,"33",NA,NA,NA
"3370",18,1109,2,"2","9.6","8.7","33","31",NA,NA,"49",NA,NA,NA
"3371",18,1109,3,"3","2.6","2.3","19","19",NA,NA,"17",NA,NA,NA
"3372",18,1109,4,"4","1.6","1.4","8","19",NA,NA,"17",NA,NA,NA
"3373",18,690,1,"1","4.3","4.6","21","18","6","7",NA,NA,NA,NA
"3374",18,690,2,"2","3.0","3.1","20","25","5","5",NA,NA,NA,NA
"3375",18,690,3,"3","3.9","3.8","23","15","3","4",NA,NA,NA,NA
"3376",18,690,4,"4","3.6","3.6","21","14","5","5",NA,"8","3.1","1.2"
"3377",18,452,1,"1","2.5","1.8","4","5",NA,NA,NA,NA,NA,NA
"3378",18,452,2,"2","2.8","2.4","5","5",NA,NA,NA,NA,NA,NA
"3379",18,6,1,"1","4.2","5.5","36","30","5","7","20",NA,NA,NA
"3380",18,6,2,"2","5.5","5.6","5","15",NA,NA,NA,"27","1.4",NA
"3381",18,6,3,"3","3.1","3.2","8","15",NA,NA,NA,"21","2.7",NA
"3382",18,6,4,"4","3.6","3.0","8","12",NA,NA,NA,NA,NA,NA
"3383",18,99,1,"1","2.3","3.0","14","12","4","4","8",NA,NA,NA
"3384",18,99,2,"2","3.2","3.6","25","20","6","7","18",NA,NA,NA
"3385",18,99,3,"3","2.7","4.5","9","11",NA,NA,NA,"15","1.4",NA
"3386",18,99,4,"4","4.1","3.8","22","20","6","7",NA,"8","3.3","2.5"
"3387",18,448,1,"1","6.4","6.7","30","29","17","19",NA,NA,NA,NA
"3388",18,608,1,"1","3.1","3.5","9","9",NA,NA,NA,NA,NA,NA
"3389",18,817,1,"1","2.3","2.9","11","9","5","4","11",NA,NA,NA
"3390",18,817,2,"2","4.2","3.9","10","11","8","8","10",NA,NA,NA
"3391",18,817,3,"3","2.5","3.1","9","8","6","10","10",NA,NA,NA
"3392",18,817,4,"4","2.7","2.6","11","14","10","13",NA,"8","3.3","2.0"
"3393",18,830,1,"1","1.7","2.4","6","8",NA,NA,NA,"8","1.4","3.0"
"3394",18,1365,1,"1","3.8","3.8","21","23","8","6","16",NA,NA,NA
"3395",18,1365,2,"2","2.5","4.3","34","33","5","6","16",NA,NA,NA
"3396",18,1365,3,"3","2.2","2.5","31","33","4","5","12",NA,NA,NA
"3397",18,1365,4,"4","2.1","2.3","10","10","5","5","8",NA,NA,NA
"3398",18,1436,1,"1","4.2","5.3","16","19","8","8","16",NA,NA,NA
"3399",18,1436,2,"2","3.4","3.2","17","16","5","5","8",NA,NA,NA
"3400",18,1436,3,"3","2.5","3.1","15","15","6","5","9",NA,NA,NA
"3401",18,1436,4,"4","4.1","3.9","16","20","8","6","8",NA,NA,NA
"3402",18,1656,1,"1","1.6","1.9","8","11","4","4",NA,"8","2.5","1.0"
"3403",18,1656,2,"2","5.4","8.0","19","16","4","4","31",NA,NA,NA
"3404",18,1656,3,"3","3.2","4.4","12","8","5","5","14",NA,NA,NA
"3405",18,1656,4,"4","3.6","3.4","6","12","6","6","12",NA,NA,NA
"3406",18,1863,1,"1","3.5","2.1","20","19",NA,NA,"12",NA,NA,NA
"3407",18,1863,2,"2","2.0","2.3","19","18",NA,NA,"12",NA,NA,NA
"3408",18,1863,3,"3","1.8","2.0","19","17",NA,NA,"13",NA,NA,NA
"3409",18,1863,4,"4","1.8","2.1","19","18",NA,NA,"12",NA,NA,NA
"3410",18,1864,1,"1","5.1","5.1","15","15",NA,NA,"26",NA,NA,NA
"3411",18,1864,2,"2","4.0","4.3","18","19",NA,NA,"21",NA,NA,NA
"3412",18,1864,3,"3","4.2","4.3","17","16",NA,NA,"23",NA,NA,NA
"3413",18,1864,4,"4","4.4","5.3","15","17",NA,NA,"22",NA,NA,NA
"3414",18,1865,1,"1","5.1","5.3","15","19",NA,NA,"24",NA,NA,NA
"3415",18,1865,2,"2","4.2","5.0","19","18",NA,NA,"26",NA,NA,NA
"3416",18,1865,3,"3","6.2","4.0","19","16",NA,NA,"25",NA,NA,NA
"3417",18,1865,4,"4","4.0","5.4","18","17",NA,NA,"21",NA,NA,NA
"3418",18,1866,1,"1","3.8","3.4","16","18",NA,NA,"21",NA,NA,NA
"3419",18,1866,2,"2","2.4","3.1","13","14",NA,NA,"15",NA,NA,NA
"3420",18,1866,3,"3","5.0","2.5","19","20",NA,NA,"20",NA,NA,NA
"3421",18,1866,4,"4","4.0","4.2","16","15",NA,NA,"19",NA,NA,NA
"3422",18,1867,1,"1","3.1","3.1","17","17",NA,NA,"12",NA,NA,NA
"3423",18,1867,2,"2","3.7","3.4","16","17",NA,NA,"12",NA,NA,NA
"3424",18,1867,3,"3","4.0","4.2","18","17",NA,NA,"13",NA,NA,NA
"3425",18,1867,4,"4","3.8","3.0","19","19",NA,NA,"11",NA,NA,NA
"3426",18,1868,1,"1","6.0","4.5","18","18",NA,NA,"18",NA,NA,NA
