"","PROVINCIA","ESTADILLO","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2"
"1639",18,1356,NA,951228,13,29,4,1,2,"S",960109,12,"1028","1","1028K04","490","4109","95","010","5","3","2","2","18","18","2","5","9","1","00","60","25","21","3","6","2","3",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","30","26","1","2","30",NA,NA,NA,NA,"21","26","15","45",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"2","9",NA,NA,"P204","64",NA,"7.25",NA
"1640",18,1357,NA,960108,3,9,4,1,4,"S",960119,3,"1028","1","1028K06","495","4109","95","010","5","3","2","2","18","18","2","4","9","1","70","45","25","21","3","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","30",NA,NA,NA,NA,NA,NA,NA,NA,"21","95","26",NA,NA,NA,NA,"2","02","W","17",NA,NA,NA,"1","1","1",NA,"0",NA,"2","9",NA,NA,"01","169",NA,"5.75",NA
"1641",18,1358,NA,951228,13,28,4,3,4,"S",960109,12,"1028","1","1028K08","498","4109","95","074","5","3","2","2","17","17","2","5","9","1","40","40","25","21","3","6","4","3",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","33","25","1","2","33",NA,NA,NA,NA,"21","25","15","45",NA,NA,NA,"2","04","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"2","9",NA,NA,"01","92",NA,"14.00",NA
"1642",18,1359,NA,951228,13,41,4,0,4,"S",960109,12,"1028","1","1028K09","500","4109","95","069","5","3","2","2","17","17","2","4","9","1","70","75","25","21","3","6","4","3",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","33","26","1","2","33",NA,NA,NA,NA,"21","26","15",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"2","9",NA,NA,"P413","366",NA,"6.75",NA
"1643",18,1360,NA,951228,13,14,4,0,4,"S",960110,12,"1028","1","1028K10","502","4109","95","097","5","3","2","2","19","19","1","5","9","1","00","40","25","21","3","7","2","3",NA,"26",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","30","26","1","2","30",NA,NA,NA,NA,"21","26","15",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0","2","4","9",NA,NA,"01","105",NA,"8.25",NA
"1644",18,1361,NA,951228,13,24,4,1,3,"S",960110,12,"1028","1","1028K11","503","4109","95","097","5","3","2","2","15","15","2","5","9","1","00","50","25","25","3","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","1","2","27",NA,NA,NA,NA,NA,NA,NA,NA,"25","26","45","15",NA,NA,NA,"2","02","W","20",NA,NA,NA,"5","1","1",NA,"0","2","4","9",NA,NA,"P204","320",NA,"11.25",NA
"1645",18,1362,NA,951229,13,21,4,2,3,"S",960110,12,"1028","1","1028K11","504","4109","95","097","5","3","2","2","16","16","1","5","9","1","70","40","25","25","3","7","4","3",NA,"21",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"25","1","2","30","21","1","2","30",NA,NA,NA,NA,"25","21","45",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0","3","4","9",NA,"P312","P212","314",NA,"10.50",NA
"1646",18,1363,NA,951229,13,11,4,1,3,"S",960110,12,"1028","1","1028K02","486","4108","95","117","5","3","2","2","19","19","2","5","9","1","00","35","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","25",NA,NA,NA,NA,NA,NA,NA,NA,"21","95","95","15",NA,NA,NA,"2","01","W","16",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"P204","350",NA,"8.00",NA
"1647",18,1364,NA,951229,13,34,4,0,1,"S",960111,12,"1028","1","1028K03","488","4108","95","117","5","3","2","2","19","19","2","5","9","1","60","50","25","21","3","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","25",NA,NA,NA,NA,NA,NA,NA,NA,"21","15",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"2","9",NA,NA,"01","373",NA,"9.25",NA
"1648",18,1365,NA,951229,13,72,4,1,2,"S",960111,12,"1028","1","1028K05","492","4108","95","010","5","3","2","2","18","18","2","5","9","1","00","80","25","26","3","6","2","4",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"26","25","45","15",NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"2","9",NA,NA,"P204","131",NA,"7.75",NA
"1649",18,1366,NA,951229,13,37,4,2,4,"S",960111,12,"1028","1","1028K06","493","4108","95","010","5","3","2","2","17","17","2","5","9","1","70","60","25","25","3","0","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","1","2","30",NA,NA,NA,NA,NA,NA,NA,NA,"25","21","15","95","45",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","1",NA,"9","2","4","9",NA,NA,"01","373",NA,"13.00",NA
"1650",18,1367,NA,951229,13,16,4,0,2,"S",960111,12,"1028","1","1028K06","494","4108","95","010","5","3","2","2","16","16","1","5","9","1","80","30","25","25","3","8","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","1","6","37",NA,NA,NA,NA,NA,NA,NA,NA,"25","56","26","07","15","95",NA,"2","02","W","08",NA,NA,NA,"1","1","1",NA,"0","3","4","9",NA,NA,"01","20",NA,"14.25",NA
"1651",18,1368,NA,951229,13,45,4,1,2,"S",960111,12,"1028","1","1028K10","502","4108","95","097","5","3","2","2","18","18","2","5","9","1","00","60","25","21","3","6","2","3",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","35","26","1","2","39",NA,NA,NA,NA,"21","26","25","15","45",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0","2","4","9",NA,NA,"M413","248",NA,"8.00",NA
"1652",18,1370,NA,951229,13,42,4,1,1,"S",960111,12,"1028","1","1028K11","504","4108","95","097","5","3","2","2","16","16","2","5","9","1","60","65","25","25","3","7","4","3",NA,"21",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"25","1","2","27","21","1","2","27",NA,NA,NA,NA,"25","21","95","15","45",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0","2","4","9",NA,NA,"01","293",NA,"10.50",NA
"1653",18,1371,NA,960108,3,0,0,0,0,"S",960119,3,"1028","1","1028K12","505","4108","95","097","5",NA,"2",NA,"18","18","2","2","9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",18,1372,NA,951229,13,33,4,1,3,"S",960111,12,"1028","1","1028K06","494","4107","95","010","5","3","2","2","19","19","2","5","9","1","80","75","25","21","3","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","35",NA,NA,NA,NA,NA,NA,NA,NA,"21","25","26",NA,NA,NA,NA,"2","04","W","17",NA,NA,NA,"1","1","1",NA,"0",NA,"2","9",NA,NA,"P413","215",NA,"14.75",NA
"1655",18,1373,NA,951229,13,52,4,0,1,"S",960111,12,"1028","1","1028K06","495","4107","95","010","5","3","2","2","19","19","2","4","9","1","80","80","25","21","3","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","25",NA,NA,NA,NA,NA,NA,NA,NA,"21","25","15","45",NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","1",NA,"9","2","4","9",NA,NA,"P413","233",NA,"7.00",NA
"1656",18,1374,NA,960108,3,0,0,0,0,"S",960119,3,"1028","1","1028306","492","4106","95","904","5","5","0","2","24","24","1",NA,"9","3","00",NA,"25",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",18,1375,NA,960108,3,0,0,0,0,"S",960119,3,"1028","1","1028309","497","4106","95","904","5","5","0","2","22","22","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",18,1376,NA,951220,12,29,4,1,3,"S",951230,13,"1028","1","1028309","498","4106","95","183","5","5","0","2","20","20","2","5","9","1","00","55","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","20",NA,NA,NA,NA,NA,NA,NA,NA,"21","15",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"P217","304",NA,"10.00",NA
"1659",18,1377,NA,960108,3,0,0,0,1,"S",960122,3,"1028","1","1028306","493","4105","95","183","5","5","0","2","25","25","2","4","9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72",NA,"5.75",NA
"1660",18,1378,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028308","495","4105","95","904","5","5","0","2","23","23","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",18,1379,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028304","489","4104","95","904","5","5","0","2","24","24","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",18,1380,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028304","490","4104","95","183","5","5","0","2","25","25","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",18,1381,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028305","491","4104","95","183","5","5","0","2","22","22","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",18,1382,NA,960108,3,0,0,0,1,"S",960122,3,"1028","1","1028307","494","4104","95","183","5","5","0","2","25","25","1","5","9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01","333",NA,"7.50",NA
"1665",18,1383,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028308","496","4104","95","904","5","5","0","2","21","21","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",18,1384,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028309","497","4104","95","904","5","5","0","2","21","21","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",18,1385,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028403","488","4103","95","904","0","0","0","2","20","20","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",18,1386,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028305","491","4103","95","183","5","5","0","2","21","21","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",18,1387,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028307","494","4103","95","904","5","5","0","2","23","23","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",18,1388,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028308","495","4103","95","904","5","5","0","2","22","22","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",18,1389,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028309","497","4103","95","904","5","5","0","2","22","22","1",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",18,1390,NA,960108,3,23,4,0,2,"S",960122,3,"1028","1","1028309","498","4103","95","183","5","5","0","2","18","18","2","5","9","1","00","60","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","20",NA,NA,NA,NA,NA,NA,NA,NA,"21","15",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"P217","225",NA,"12.50",NA
"1673",18,1391,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028102","485","4102","95","030","5","5","0","2","25","25","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",18,1392,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028402","486","4102","95","904","5","5","0","2","25","25","1",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",18,1393,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028403","487","4102","95","904","5","5","0","2","23","23","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",18,1394,NA,960108,3,0,0,0,2,"S",960122,3,"1028","1","1028403","488","4102","95","183","5","5","0","2","20","20","2","5","9","1","00","10","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,"2","01","W","13",NA,NA,NA,"4","1","1",NA,"0",NA,"0","0",NA,"P308","P217","235",NA,"9.25",NA
"1677",18,1395,NA,951220,12,25,4,1,1,"S",951230,13,"1028","1","1028403","489","4102","95","183","0","0","0","2","22","22","0","5","0","1","00","55","00","21","0","0","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","20",NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"P217","40",NA,"8.00",NA
"1678",18,1396,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028404","490","4102","95","183","5","5","0","2","21","21","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",18,1397,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028407","495","4102","95","904","5","5","0","2","22","22","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",18,1398,NA,951220,12,13,4,1,4,"S",951230,13,"1028","1","1028409","498","4102","95","183","5","5","0","2","19","19","2","5","9","1","00","35","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","20",NA,NA,NA,NA,NA,NA,NA,NA,"21","15",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"4","9",NA,NA,"P217","301",NA,"9.25",NA
"1681",18,1399,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028402","485","4101","95","030","5","5","0","2","23","23","2",NA,"9","3","40",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",18,1400,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028403","487","4101","95","904","5","5","0","2","22","22","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",18,1401,NA,960108,3,0,0,0,3,"S",960122,3,"1028","1","1028403","488","4101","95","183","5","5","0","2","20","20","2","5","9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01","W","19",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250",NA,"7.50",NA
"1684",18,1402,NA,951220,12,28,4,1,2,"S",951230,13,"1028","1","1028404","489","4101","95","183","5","5","0","2","20","20","2","5","9","1","00","70","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","20",NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"G912","251",NA,"8.50",NA
"1685",18,1403,NA,960108,3,7,4,0,2,"S",960122,3,"1028","1","1028404","490","4101","95","183","5","5","0","2","20","20","2","4","9","1","00","25","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","25",NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G912","363",NA,"6.00",NA
"1686",18,1404,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028401","484","4100","95","030","6","6","0","2","19","19","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",18,1405,NA,960108,3,0,0,0,0,"S",960122,3,"1028","1","1028402","486","4100","95","904","5","5","0","2","21","21","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",18,1406,NA,951220,12,17,4,1,5,"S",951230,13,"1028","1","1028404","489","4100","95","183","5","5","0","2","19","19","2","5","9","1","00","25","25","45","3","5","1","3",NA,"21",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"45","21","25",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","92",NA,"11.00",NA
"1689",18,1407,NA,951220,12,16,4,1,2,"S",951230,13,"1028","1","1028405","491","4100","95","183","1","1","0","2","17","17","2","5","9","1","60","10","25","45","3","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G912","84",NA,"13.75",NA
"1690",18,1408,NA,960110,3,1,1,2,4,"S",960122,3,"1028","1","1028407","496","4100","95","183","5","5","0","2","19","19","1","5","9","1","00","10","25","21","3","0","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","15",NA,NA,NA,NA,NA,NA,NA,NA,"21","15",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"P217","282",NA,"10.25",NA
"1691",18,1409,NA,960110,3,0,0,0,0,"S",960122,3,"1028","1","1028402","485","4099","95","030","5","5","0","2","20","20","2",NA,"9","3","00",NA,"25",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",18,1410,NA,960110,3,0,0,0,0,"S",960122,3,"1028","1","1028502","486","4099","95","904","0","0","0","2","19","19","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
