"","CPROVINCIA","CESTADILLO","CESPECIE","CCDIAMETR","NARBOLES","NVCC","NVSC","NVLE","NIAVC","NAREAB"
"2795",18,1419,25,20,31.83,5.7035613,4.0976555,0.3685679,0.2112018,1.2488065
"2796",18,1419,25,25,28.29,6.8555767,5.0045818,0.4773551,0.2229821,1.5167239
"2797",18,1419,25,30,14.14,4.3479884,3.2056465,0.2857495,0.1294238,0.8804625
"2798",18,1419,26,15,31.83,1.9418819,1.1561273,0.148065,0.175376,0.6123042
"2799",18,1419,26,20,190.98,23.0183107,15.1066074,1.4446626,1.2160174,5.6609237
"2800",18,1419,26,25,127.32,26.0290921,17.8064455,1.6903684,0.982403,6.2407976
"2801",18,1419,26,30,56.58,16.5616099,11.5625001,1.0803568,0.5273308,3.8382367
"2802",18,1419,26,35,70.73,27.2723036,19.3049155,1.9022565,0.7944757,6.5155607
"2803",18,1419,26,40,28.29,14.7423934,10.5837144,1.0033264,0.4064517,3.3368684
"2804",18,1419,26,45,10.18,5.7230417,4.1245283,0.4848525,0.1571974,1.5621692
"2805",18,1420,45,15,31.83,0.9601248,0.7480285,0.2464196,0,0.3937558
"2806",18,1420,45,20,127.32,8.3902823,6.7904149,3.4075722,0,4.1341561
"2807",18,1420,45,25,28.29,2.7096159,2.237232,1.4343148,0,1.51406
"2808",18,1420,45,30,14.14,1.9546386,1.64067,1.0737275,0,1.0369949
"2809",18,1420,45,35,14.14,2.7842654,2.361686,1.7920782,0,1.5458653
"2810",18,1420,99,45,5.09,2.6844622,2.2360184,0.489343,0.071909,0.7447748
"2811",18,1421,25,10,254.64,4.2307346,3.0054575,0.4567493,0.3830669,2.1112229
"2812",18,1421,45,15,31.83,0.8677862,0.6161367,0.3262263,0,0.49
"2813",18,1421,45,25,14.14,1.2658509,1.0411442,0.6062923,0,0.6642186
"2814",18,1421,45,30,14.14,2.0098784,1.6887146,1.1333274,0,1.0815904
"2815",18,1424,45,15,31.83,0.9296912,0.7224586,0.2750866,0,0.4290245
"2816",18,1424,45,20,63.66,3.3785423,2.665235,1.5088594,0,1.8760618
"2817",18,1424,45,25,14.14,1.2047797,0.9879472,0.6255647,0,0.6806192
"2818",18,1429,45,10,127.32,0.9573746,0.5713537,0.3359189,0,0.6806231
"2819",18,1431,24,10,381.97,8.8561226,6.2528816,0.7044072,0.6486521,2.6757265
"2820",18,1431,24,15,222.81,16.3767216,11.4740218,1.2896456,0.7602643,4.196529
"2821",18,1431,24,20,95.49,11.8207028,8.4747109,1.1026672,0.4566889,3.2577182
"2822",18,1431,24,25,70.73,12.7062299,9.3177956,1.0955677,0.4448637,3.1057149
"2823",18,1431,26,15,63.66,3.3103571,1.9020805,0.2343971,0.3431031,0.9912459
"2824",18,1431,26,20,254.64,35.8890673,23.891661,2.1778324,1.7005011,8.4295713
"2825",18,1431,26,25,99.02,18.8641417,12.8454491,1.1775,0.7405431,4.401508
"2826",18,1431,26,30,28.29,7.6028623,5.2840629,0.5041042,0.250781,1.8050072
"2827",18,1431,26,35,14.14,6.385554,4.5528724,0.386694,0.1794292,1.3224898
"2828",18,1432,99,25,14.14,1.3894631,1.1269033,0.3441116,0.1042648,0.6972193
"2829",18,1433,45,15,95.49,3.9619886,3.1121996,1.2475778,0,1.7636856
"2830",18,1433,45,20,31.83,2.3660555,1.9309098,0.5954561,0,0.783224
"2831",18,1433,45,25,56.58,5.3585313,4.4215925,2.7349475,0,2.9159923
"2832",18,1433,99,10,254.64,2.9870847,1.2755445,0.4579844,1.5007043,1.5800399
"2833",18,1434,24,10,127.32,4.1133291,2.9037129,0.4296039,0.2571944,1.5128892
"2834",18,1434,24,15,95.49,5.517038,3.813914,0.5626797,0.2797276,1.8302156
"2835",18,1434,24,20,95.49,12.6211156,9.1205969,1.0243374,0.4814597,3.0543786
"2836",18,1434,24,25,99.02,20.0621535,14.7882099,1.6302578,0.6815006,4.5789029
"2837",18,1434,24,30,70.73,19.8783444,14.8576066,1.775447,0.6250512,4.6979937
"2838",18,1434,26,25,14.14,4.1276461,2.8809049,0.2078519,0.1314751,0.7597957
"2839",18,1434,26,30,28.29,11.8782512,8.4401879,0.6523492,0.3385136,2.2720959
"2840",18,1434,26,35,14.14,8.1063045,5.8461925,0.461949,0.2219749,1.5500132
"2841",18,1434,26,45,10.18,7.8051885,5.7139584,0.4705494,0.2163649,1.5211176
"2842",18,1434,26,50,5.09,5.6456337,4.2253157,0.33417,0.1695699,1.0404082
"2843",18,1434,45,15,31.83,0.9087973,0.7049038,0.267078,0,0.4192556
"2844",18,1435,24,45,5.09,3.6287782,2.8345417,0.3489041,0.0918741,0.8010311
"2845",18,1435,58,55,5.09,3.5265638,2.9555122,0.5082574,0.2276749,1.1214898
"2846",18,1436,24,10,381.97,7.256131,5.0684755,0.7437122,0.5630012,2.8270511
"2847",18,1436,24,15,222.81,13.9376521,9.6180836,1.3178925,0.6935847,4.2796843
"2848",18,1436,24,20,127.32,12.094112,8.5677688,1.1023075,0.5151433,3.3940886
"2849",18,1436,24,25,70.73,15.5237761,11.4824281,1.2678781,0.517094,3.5205064
"2850",18,1437,26,20,31.83,3.3823811,2.1900428,0.2984729,0.195681,1.1448974
"2851",18,1437,26,25,42.44,9.146747,6.278082,0.6097328,0.335663,2.2340051
"2852",18,1437,26,30,28.29,6.5783366,4.534535,0.4806386,0.2318877,1.7298088
"2853",18,1437,26,40,14.14,5.9759248,4.2474302,0.5001954,0.1700653,1.6640861
"2854",18,1439,45,40,14.14,2.9211913,2.4805717,1.8796468,0,1.604431
"2855",18,1440,26,15,31.83,1.5861037,1.0070055,0.1566785,0.1171826,0.6440047
"2856",18,1440,26,40,14.14,8.1968198,5.9146824,0.4886883,0.2243572,1.6298645
"2857",18,1441,26,10,127.32,3.53757,1.6015831,0.3176097,0.645991,1.4042181
"2858",18,1441,26,15,63.66,3.1742287,2.015281,0.3312302,0.2344544,1.3533204
"2859",18,1441,26,20,63.66,4.9492907,3.120778,0.4941412,0.2991477,1.9326032
"2860",18,1441,26,25,28.29,3.6869854,2.3670038,0.3453636,0.1587802,1.2873331
"2861",18,1443,26,15,127.32,8.1410042,5.1765545,0.5203031,0.5622564,2.1741909
"2862",18,1443,26,20,350.14,50.1391885,33.4209679,2.7966875,2.3498758,10.9024803
"2863",18,1443,26,25,84.88,18.5450179,12.7403369,1.0615357,0.6760172,3.9446829
"2864",18,1443,26,30,56.58,19.0548942,13.3976744,1.1300199,0.5768028,3.9950066
"2865",18,1443,45,20,31.83,1.6095504,1.2940224,0.6762686,0,0.8648991
"2866",18,1444,24,15,31.83,1.2771392,0.8904372,0.1404479,0.0735678,0.4760994
"2867",18,1444,24,20,31.83,1.8872981,1.3191562,0.2525598,0.0720431,0.7876549
"2868",18,1444,24,25,28.29,3.4436683,2.4913149,0.4826814,0.1184471,1.3488386
"2869",18,1444,24,45,5.09,2.9835384,2.3046206,0.3110687,0.0795648,0.7259098
"2870",18,1444,26,15,31.83,2.9082966,1.8491996,0.1689621,0.1888214,0.6888992
"2871",18,1444,26,20,63.66,10.1055148,6.7948999,0.5188484,0.4437973,2.0174042
"2872",18,1444,26,25,28.29,7.3853253,5.1285647,0.3695932,0.2479148,1.3663031
"2873",18,1444,26,30,42.44,18.7217153,13.3369852,0.9386944,0.5291897,3.2831904
"2874",18,1444,26,35,56.58,28.6258122,20.5218871,1.5421503,0.7916873,5.2755917
"2875",18,1444,26,40,28.29,18.6725757,13.5625831,1.067551,0.5114536,3.5247533
"2876",18,1445,45,35,14.14,2.1430865,1.8045517,1.3970148,0,1.2731253
"2877",18,1445,45,50,5.09,1.9936008,1.7086144,1.513283,0,1.0816085
"2878",18,1446,45,15,31.83,1.3034889,0.9962275,0.5657068,0,0.7525548
"2879",18,1446,45,20,31.83,1.4571404,1.1302328,0.6577653,0,0.846399
"2880",18,1446,45,25,28.29,2.6270398,2.1652775,1.4236465,0,1.5032234
"2881",18,1447,26,15,95.49,10.7218967,6.9857776,0.4447745,0.5961341,1.834933
"2882",18,1447,26,20,190.98,32.6530737,22.069419,1.4877777,1.3667499,5.8176309
"2883",18,1447,26,25,254.64,69.0654983,48.0320938,3.221733,2.2711947,11.9566015
"2884",18,1447,26,30,254.64,100.8434164,71.4699762,4.8379571,2.9167506,17.1979391
"2885",18,1447,26,35,42.44,23.4878948,16.9137386,1.1104602,0.6453026,3.8148729
"2886",18,1448,45,10,254.64,2.7788463,1.8678303,0.822704,0,1.5937145
"2887",18,1450,25,10,254.64,4.2582747,3.0183936,0.4090028,0.3910374,1.9412453
"2888",18,1450,25,15,159.15,8.2690985,5.5363244,0.7277871,0.6685305,2.8794386
"2889",18,1452,21,20,63.66,4.7816814,3.8114694,0.5606298,0.3696056,1.7164039
"2890",18,1452,21,25,42.44,9.3779048,7.8268022,0.7548626,0.4458257,2.202395
"2891",18,1452,21,30,56.58,19.0069585,16.1052602,1.4328704,0.7660345,4.0809398
"2892",18,1452,21,35,14.14,5.8422766,4.9857875,0.4775447,0.2136975,1.334014
"2893",18,1452,21,40,14.14,9.2395471,8.0329778,0.6003986,0.2388409,1.6512123
"2894",18,1452,45,10,636.62,10.5754423,7.7153251,2.6758284,0,4.8458623
"2895",18,1452,45,15,95.49,3.9391626,3.1340929,1.1996148,0,1.7168272
"2896",18,1452,45,20,63.66,3.7991317,3.0761828,1.3946179,0,1.7700105
"2897",18,1453,21,25,14.14,3.2673387,2.7308675,0.2249472,0.1533336,0.6615052
"2898",18,1453,26,25,14.14,3.4949795,2.4175242,0.1879315,0.1196411,0.694438
"2899",18,1453,26,30,84.88,29.8882777,21.0609713,1.6858795,0.8921296,5.9627341
"2900",18,1453,26,35,28.29,15.0844325,10.841453,0.8338538,0.4151168,2.8287138
"2901",18,1453,26,40,14.14,11.9745852,8.8139686,0.5692597,0.3365698,1.8677633
"2902",18,1454,24,15,31.83,1.1778456,0.8245852,0.1392638,0.0699263,0.4726553
"2903",18,1454,24,20,31.83,2.847945,1.9674709,0.3316376,0.1205599,0.9950052
"2904",18,1454,24,25,14.14,3.5207992,2.6172501,0.3010212,0.1139441,0.8160046
"2905",18,1454,25,20,31.83,3.7867462,2.6387771,0.2216201,0.1728168,0.8190243
"2906",18,1454,25,25,14.14,4.4082674,3.2517813,0.1801691,0.1305881,0.6006193
"2907",18,1454,26,15,31.83,1.8439666,1.0860355,0.1397189,0.174055,0.5814059
"2908",18,1454,26,20,95.49,12.7897276,8.4752202,0.7816802,0.626937,3.0399846
"2909",18,1454,26,25,99.02,23.627032,16.3161453,1.3234546,0.824057,4.8842857
"2910",18,1454,26,30,70.73,21.5663587,15.0910222,1.3870341,0.6768476,4.9133804
"2911",18,1454,26,35,14.14,5.9851826,4.2543226,0.3596181,0.1702732,1.2395007
"2912",18,1454,45,10,509.29,8.7060713,6.3783721,2.0016224,0,3.7075984
"2913",18,1459,24,10,254.64,3.1648926,1.7327523,0.3324047,0.3293362,1.3368892
"2914",18,1459,24,15,63.66,2.1827917,1.4564369,0.305342,0.1114275,1.0227586
"2915",18,1459,24,20,95.49,8.0281983,5.6568334,1.061532,0.2931603,3.1534653
"2916",18,1459,24,30,28.29,8.0782312,6.0391534,0.7683009,0.2534435,2.0113313
"2917",18,1459,25,25,14.14,3.2593089,2.3735879,0.1801691,0.1081962,0.6006193
"2918",18,1459,26,25,14.14,3.0366945,2.0832631,0.1763465,0.111508,0.656094
"2919",18,1459,26,30,14.14,3.3601784,2.3190823,0.2461422,0.1172107,0.8835933
"2920",18,1460,26,10,127.32,1.9286784,0.4547122,0.2004843,0.6257847,0.9312222
"2921",18,1460,26,20,95.49,18.7289752,12.7796626,0.8471502,0.7237127,3.2682606
"2922",18,1460,26,25,28.29,8.970822,6.2879821,0.3893975,0.276994,1.4323936
"2923",18,1460,26,30,42.44,16.6178315,11.7774072,0.8259938,0.4839844,2.9279154
"2924",18,1460,26,35,42.44,23.9456012,17.2581969,1.2376517,0.6567589,4.2029506
"2925",18,1460,26,40,70.73,51.6092561,37.6929796,2.5515571,1.4264589,8.4672963
"2926",18,1460,26,45,45.83,43.2793386,32.0857446,2.2907219,1.2515441,7.3423988
"2927",18,1460,26,50,5.09,4.7677706,3.5301324,0.2883386,0.1367582,0.912032
"2928",18,1464,99,10,636.62,12.9972593,10.4482965,1.9127375,3.8472983,5.9619844
"2929",18,1466,24,25,14.14,2.3515129,1.717873,0.2517543,0.0840982,0.7000048
"2930",18,1466,26,20,63.66,5.5264345,3.4901354,0.5187561,0.3735527,2.0200461
"2931",18,1466,26,25,14.14,2.7265017,1.8576807,0.1643867,0.1062114,0.6162192
"2932",18,1466,26,30,28.29,10.1313316,7.1443623,0.5826187,0.3007086,2.0539449
"2933",18,1466,26,35,28.29,11.6787559,8.2970867,0.7481273,0.3357281,2.5672037
"2934",18,1469,26,10,381.97,10.3739138,4.63481,0.9553756,1.9350701,4.2185242
"2935",18,1469,26,15,63.66,2.5912853,1.3879334,0.2703406,0.3335825,1.1289023
"2936",18,1469,26,20,31.83,2.5397063,1.6010515,0.2493672,0.1522635,0.9751554
"2937",18,1469,26,35,14.14,4.4060364,3.085513,0.4235682,0.1369047,1.3033928
"2938",18,1469,26,40,28.29,25.1649594,18.6089751,1.119486,0.7243108,3.6791084
"2939",18,1469,26,45,15.27,17.4837316,13.1177141,0.8214056,0.5318889,2.477474
"2940",18,1469,26,50,15.27,21.6383815,16.5154459,0.9786245,0.7209701,2.9017448
"2941",18,1469,26,55,5.09,8.210989,6.3253374,0.4546164,0.2869605,1.2814344
"2942",18,1469,26,60,5.09,10.6984744,8.4590945,0.4930105,0.4313893,1.3806359
"2943",18,1469,26,70,10.18,39.3064482,33.8732399,1.5116431,2.4025178,4.0903451
"2944",18,1473,26,10,254.64,6.2487181,3.9641818,0.6032738,0.5207933,2.6792789
"2945",18,1473,26,15,63.66,2.0110634,1.2782151,0.209171,0.1636431,0.8978474
"2946",18,1473,26,20,31.83,2.2870923,1.4449236,0.2232944,0.1457541,0.8835999
"2947",18,1473,26,25,14.14,2.0760878,1.3864229,0.1528894,0.0956535,0.5775951
"2948",18,1473,26,30,56.58,15.4110443,10.7246355,1.1681984,0.5073283,4.1160625
"2949",18,1473,26,35,28.29,8.6090564,6.0226169,0.7668706,0.270103,2.6244792
"2950",18,1473,26,45,5.09,3.4517415,2.5103565,0.2303956,0.0945989,0.7465018
"2951",18,1473,26,60,5.09,10.4323097,8.2261937,0.536905,0.4144958,1.4932961
"2952",18,1475,26,25,14.14,2.7325595,1.8620804,0.1566695,0.1063132,0.5903316
"2953",18,1475,26,35,28.29,13.3024679,9.5051952,0.8475736,0.3720208,2.8698901
"2954",18,1475,26,40,14.14,8.7107407,6.3044124,0.5477166,0.238152,1.8045304
"2955",18,1475,26,45,15.27,12.1991376,8.9502339,0.7858646,0.3398334,2.5104461
"2956",18,1476,26,25,42.44,8.360918,5.7062051,0.5956962,0.3221215,2.1875209
"2957",18,1476,26,30,28.29,6.9943616,4.8384112,0.533564,0.2394096,1.8987197
"2958",18,1476,26,35,14.14,6.846558,4.8977423,0.4864219,0.1903181,1.4802656
"2959",18,1476,26,40,28.29,12.9721411,9.2608058,1.0239315,0.3650732,3.2470873
"2960",18,1476,26,45,5.09,3.125024,2.26135,0.2648691,0.0854391,0.779695
"2961",18,1476,26,50,5.09,6.092957,4.5841502,0.3647744,0.1877325,1.0465371
"2962",18,1477,26,45,5.09,5.1692467,3.8465799,0.2747515,0.1512982,0.8064103
"2963",18,1481,26,15,95.49,6.5074245,3.9569911,0.480578,0.5355088,1.9693998
"2964",18,1481,26,25,70.73,13.5235049,9.2110536,1.0400959,0.5298023,3.7113947
"2965",18,1481,26,35,28.29,10.0129396,7.0569366,0.8340307,0.2982711,2.5689933
"2966",18,1481,26,40,14.14,6.892233,4.9319766,0.6065837,0.1914173,1.8134968
"2967",18,1482,26,20,95.49,10.2604713,6.652036,0.7443233,0.5888257,2.9110054
"2968",18,1482,26,30,14.14,3.5869081,2.4847168,0.3020964,0.1213175,1.060892
"2969",18,1482,26,40,14.14,8.1437559,5.8745261,0.6498339,0.2229581,1.9320854
"2970",18,1482,26,45,5.09,3.4119402,2.4799334,0.2494632,0.093455,0.7378865
"2971",18,1483,26,50,5.09,6.9234618,5.2585963,0.3371133,0.2240375,1.0485845
"2972",18,1484,45,10,127.32,1.1736471,0.7528286,0.330724,0,0.672398
"2973",18,1485,24,10,509.29,7.9727742,6.1024865,0.884698,0.6843537,3.4002256
"2974",18,1485,24,15,222.81,10.3333962,7.145878,1.1012698,0.5680369,3.6677619
"2975",18,1485,24,20,63.66,6.2460093,4.4342779,0.6309986,0.2629749,1.906505
"2976",18,1485,24,25,14.14,2.5596874,1.8771597,0.2482614,0.0895151,0.6916638
"2977",18,1486,24,25,28.29,5.7897149,4.2706666,0.5045131,0.1960491,1.4018106
"2978",18,1486,24,30,14.14,3.3474079,2.483162,0.3454909,0.1096067,0.9183949
"2979",18,1486,24,35,14.14,5.4812028,4.1507156,0.4968949,0.160816,1.2543904
"2980",18,1488,24,15,31.83,1.6513986,1.1410299,0.1925489,0.0865707,0.6240976
"2981",18,1488,26,20,31.83,3.0702368,1.9260333,0.3143247,0.1594128,1.1990228
"2982",18,1488,45,10,127.32,1.0889639,0.6817818,0.3411646,0,0.6888992
"2983",18,1493,24,15,31.83,1.2541827,0.8751869,0.1601672,0.0727338,0.5328986
"2984",18,1493,24,20,63.66,8.2539501,5.9567069,0.7855381,0.3169508,2.29943
"2985",18,1493,24,25,28.29,4.5846748,3.3465124,0.5183503,0.164954,1.4349259
"2986",18,1493,24,30,14.14,2.9215097,2.154871,0.3289149,0.0988238,0.8804625
"2987",18,1493,26,25,28.29,3.1578608,1.9713589,0.33131,0.140034,1.2408036
"2988",18,1494,24,20,95.49,13.5221812,9.8046896,1.1687133,0.5055685,3.4250537
"2989",18,1494,24,25,70.73,14.8597909,10.9725872,1.2775179,0.5000384,3.5433311
"2990",18,1494,24,30,42.44,13.2639159,9.9565807,1.1743141,0.407459,3.0650975
"2991",18,1494,24,35,14.14,6.6567944,5.0856597,0.5593313,0.1870219,1.3884587
"2992",18,1495,24,10,254.64,4.7527502,3.5494111,0.5759628,0.3732885,2.113502
"2993",18,1495,24,15,127.32,5.3548972,3.6900755,0.6878201,0.2911072,2.261583
"2994",18,1495,24,20,63.66,3.8786582,2.6727631,0.5172601,0.1916098,1.6074304
"2995",18,1495,24,25,14.14,2.1948844,1.5982658,0.2648021,0.0799927,0.7310193
"2996",18,1499,24,15,63.66,2.9775895,2.0451067,0.4230562,0.1278141,1.3530212
"2997",18,1499,24,20,31.83,1.8776724,1.3119719,0.2509046,0.0718489,0.783224
"2998",18,1499,24,25,42.44,5.3417954,3.8966694,0.7384818,0.1518524,2.0581522
"2999",18,1499,24,30,28.29,5.9040453,4.3817149,0.7165115,0.1761527,1.8948279
"3000",18,1499,24,40,14.14,6.0895973,4.6331311,0.6498778,0.174557,1.5791984
"3001",18,1500,24,10,254.64,3.5526833,2.7694497,0.4160693,0.3245234,1.62319
"3002",18,1500,24,15,159.15,8.9654335,6.1757073,0.999417,0.4231899,3.2177257
"3003",18,1500,24,20,95.49,8.6462195,6.1361573,1.0212021,0.342702,3.0481524
"3004",18,1500,24,25,28.29,3.8674035,2.7989499,0.4539277,0.1461342,1.279333
"3005",18,1500,24,30,28.29,6.3196672,4.6772528,0.645703,0.2097038,1.7330004
"3006",18,1500,24,35,14.14,3.2421132,2.4421867,0.5284781,0.0774406,1.3224898
"3007",18,1502,24,25,14.14,2.5873476,1.8983519,0.3023171,0.0902323,0.8190179
"3008",18,1502,45,15,95.49,2.7455224,2.1308371,0.9395237,0,1.4217666
"3009",18,1503,26,15,127.32,5.644588,3.5841164,0.5824977,0.4251093,2.4089255
"3010",18,1503,26,20,63.66,4.4934262,2.8396657,0.468374,0.2888153,1.8438106
"3011",18,1503,26,25,56.58,7.8338503,5.1430456,0.7762119,0.3522221,2.8573841
"3012",18,1511,24,15,127.32,7.4243133,5.1630996,0.7882724,0.3712513,2.5392002
"3013",18,1511,24,20,190.98,22.47606,16.1385048,2.1629673,0.8892276,6.4076853
"3014",18,1511,24,25,28.29,4.5777202,3.3587015,0.5318819,0.1473636,1.4660875
"3015",18,1511,24,30,28.29,4.4857505,3.2920946,0.7288025,0.1397157,1.92142
"3016",18,1511,24,35,42.44,15.2516571,11.5172976,1.6175821,0.4542587,4.0336251
"3017",18,1516,24,25,14.14,2.0487572,1.486861,0.2267806,0.0761405,0.6399947
"3018",18,1516,24,30,14.14,3.6735387,2.7355728,0.4102884,0.1177384,1.0643269
"3019",18,1516,26,25,56.58,10.5325674,7.1634353,0.7295975,0.4198178,2.7022693
"3020",18,1516,26,30,28.29,8.7183617,6.1032449,0.6021854,0.2723255,2.1153712
"3021",18,1516,26,35,14.14,5.6995843,4.041904,0.3572103,0.1639156,1.2320905
"3022",18,1522,24,10,127.32,1.2469221,1.0456738,0.1530434,0.1392415,0.6240913
"3023",18,1522,24,15,63.66,1.8892685,1.3419376,0.2422561,0.1221323,0.8386227
"3024",18,1522,24,25,14.14,2.3578988,1.7227537,0.2696404,0.0842651,0.7424628
"3025",18,1522,24,30,14.14,3.6623145,2.7268724,0.408745,0.1174597,1.060892
"3026",18,1523,24,30,14.14,3.5314109,2.6254639,0.443473,0.1142087,1.1377682
"3027",18,1523,24,40,14.14,5.4673429,4.1397616,0.711761,0.1604991,1.7073646
"3028",18,1525,24,20,95.49,12.3236899,8.8941766,0.8868498,0.4735752,2.7017516
"3029",18,1525,24,30,14.14,4.651228,3.4975797,0.3343883,0.1414558,0.893018
"3030",18,1525,24,65,5.09,10.8015012,9.3749499,0.8877766,0.148332,1.7849106
"3031",18,1525,24,70,5.09,14.4223538,13.1293506,1.3359687,0.1208151,2.5344845
"3032",18,1525,26,35,14.14,10.259236,7.4876279,0.4482094,0.282517,1.5087902
"3033",18,1525,26,45,5.09,5.3397039,3.9816916,0.2227016,0.1577093,0.7242067
"3034",18,1525,26,60,5.09,10.2248112,8.0453891,0.448351,0.4015652,1.35258
"3035",18,1525,58,10,127.32,3.0261349,0.348804,0.5091432,2.2420865,1.4399962
"3036",18,1525,58,15,159.15,9.5238383,5.5050377,1.0810603,3.069632,2.9300976
"3037",18,1525,58,20,95.49,9.9306512,7.0130027,1.078743,2.0338894,2.8141978
"3038",18,1525,58,35,14.14,5.0555917,4.1632343,0.496745,0.4553692,1.1880905
"3039",18,1527,26,10,891.26,14.2085053,8.9486872,1.4128125,1.197444,6.5350188
"3040",18,1527,26,15,127.32,4.8319235,2.9647425,0.4495078,0.4313705,1.9133677
"3041",18,1527,26,20,31.83,2.4471354,1.5181859,0.2076431,0.1823152,0.8280993
"3042",18,1527,26,25,28.29,3.8001897,2.5187078,0.3454329,0.1858746,1.2880362
"3043",18,1527,26,30,14.14,3.2584388,2.2448516,0.2712588,0.115397,0.9636611
"3044",18,1528,24,20,31.83,4.2884091,3.1008773,0.3884464,0.1627996,1.1395561
"3045",18,1528,24,25,14.14,2.0430361,1.4825037,0.1991699,0.0759891,0.5725389
"3046",18,1528,26,15,95.49,5.0226007,3.0494257,0.4327965,0.4325196,1.7895642
"3047",18,1528,26,20,63.66,4.00165,2.5334993,0.4068765,0.27113,1.6258797
"3048",18,1528,26,30,14.14,3.5061811,2.4257096,0.2944853,0.1198448,1.0369949
"3049",18,1532,24,25,14.14,2.3680337,1.7305006,0.2907647,0.0845297,0.7920933
"3050",18,1532,24,45,5.09,2.6916454,2.0680645,0.3170591,0.0736045,0.7378865
"3051",18,1532,26,30,14.14,2.9525736,2.0220349,0.2827405,0.1100551,0.999992
"3052",18,1532,26,60,5.09,6.112151,4.5996166,0.4372009,0.1885336,1.3225105
"3053",18,1534,24,30,28.29,7.6079991,5.6772335,0.7820023,0.2414694,2.0402605
"3054",18,1536,26,35,28.29,14.6121307,10.4887032,0.7890956,0.4041401,2.691055
"3055",18,1536,26,45,10.18,10.5799664,7.8882772,0.4989342,0.3128451,1.6020128
"3056",18,1536,58,70,5.09,12.085144,9.7368982,1.06838,0.3834667,2.226082
"3057",18,1537,24,40,14.14,7.3602653,5.6506428,0.6579444,0.2020205,1.595998
"3058",18,1537,26,40,14.14,10.5972262,7.7476696,0.532609,0.2927594,1.760031
"3059",18,1537,26,65,5.09,15.4460147,12.7979185,0.5938713,0.7906714,1.638413
"3060",18,1538,26,15,31.83,3.0498999,1.9509474,0.1689621,0.1908523,0.6888992
"3061",18,1538,26,20,95.49,11.2872789,7.3912887,0.7249701,0.6040123,2.8413305
"3062",18,1538,26,35,28.29,13.89669,9.9524045,0.8473402,0.3868992,2.8693242
"3063",18,1538,26,40,14.14,9.7852733,7.1240472,0.5960385,0.2684916,1.9460103
"3064",18,1538,26,45,10.18,7.5846061,5.5462994,0.4989342,0.2103246,1.6020128
"3065",18,1538,26,50,10.18,9.8807255,7.3360855,0.6253918,0.2871927,1.9604805
"3066",18,1538,26,60,5.09,8.8063913,6.827334,0.4414709,0.3187881,1.3340359
"3067",18,1538,26,70,5.09,12.1348451,9.7349211,0.6324115,0.5285107,1.8387507
"3068",18,1539,24,15,31.83,2.5308127,1.7698226,0.228381,0.1153587,0.7225
"3069",18,1539,24,20,95.49,15.2087881,11.0885962,1.1947383,0.5502752,3.491485
"3070",18,1539,24,25,42.44,8.5152688,6.2772474,0.8342004,0.2895706,2.2851054
"3071",18,1539,24,30,14.14,4.1815433,3.1305146,0.3154554,0.1301849,0.8494622
"3072",18,1539,24,35,14.14,5.8973523,4.4803605,0.5213636,0.1702563,1.3072011
"3073",18,1539,24,40,14.14,7.5002513,5.7635627,0.6478703,0.2049447,1.5750123
"3074",18,1539,24,45,5.09,3.5156057,2.7408977,0.3110687,0.0898018,0.7259098
"3075",18,1539,24,50,5.09,4.161915,3.2796719,0.4300615,0.1011444,0.9584486
"3076",18,1539,26,40,14.14,6.8794569,4.9223991,0.5177363,0.1911089,1.7160862
"3077",18,1540,24,10,127.32,3.374557,2.4195507,0.4095249,0.2283683,1.4520156
"3078",18,1540,24,15,31.83,1.874588,1.2922622,0.2221644,0.0937868,0.7055977
"3079",18,1540,24,25,14.14,1.9644665,1.3830375,0.2672156,0.0656251,0.7367304
"3080",18,1540,24,35,14.14,7.0909404,5.4338499,0.6045989,0.1963391,1.4843244
"3081",18,1540,24,40,14.14,7.6898791,5.9167875,0.6681062,0.2088733,1.6171237
"3082",18,1540,24,50,5.09,4.2022353,3.3136046,0.4351993,0.1018126,0.9682638
"3083",18,1543,26,10,891.26,14.710773,9.2721665,1.4310835,1.2397155,6.6093124
"3084",18,1543,26,15,31.83,2.7160214,1.7111231,0.1655593,0.1860872,0.6765042
"3085",18,1543,26,20,159.15,19.8060153,13.0358958,1.2536384,1.0218705,4.8949266
"3086",18,1543,26,25,28.29,6.1250271,4.2041474,0.3751091,0.2239201,1.3863352
"3087",18,1545,24,35,14.14,4.1953282,3.1412607,0.4832148,0.1305188,1.2247015
"3088",18,1545,24,50,5.09,3.1230072,2.4183458,0.4019314,0.0823268,0.9044083
"3089",18,1545,24,55,5.09,2.9253428,2.375093,0.5383448,0.0535905,1.1620932
"3090",18,1545,26,25,14.14,2.9105698,1.991476,0.2232948,0.1093336,0.8099935
"3091",18,1545,26,30,14.14,4.3589764,3.0508953,0.2934059,0.1359767,1.0336024
"3092",18,1545,26,45,10.18,7.165988,5.2221263,0.4686884,0.1969794,1.515773
"3093",18,1547,26,30,14.14,3.3362827,2.3016419,0.2785346,0.1167834,0.9867023
"3094",18,1547,26,35,28.29,8.5374032,5.9693874,0.7122915,0.268527,2.4574583
"3095",18,1548,24,15,31.83,1.5752111,1.0867103,0.1897191,0.06568,0.6162226
"3096",18,1548,26,15,63.66,2.6819782,1.7044545,0.2842699,0.2069524,1.1802202
